No,完成部番,単位数分子,単位数分母,前工程
6,MA-956-69134,1.0,1.0,SKD6G3575
5,MA-960-505AA32,30.0,1000.0,SKD11012050
6,MA-960-505AA32,1.0,1.0,SKD5Z1258
5,MA-B336-505BA34,26.0,1000.0,SKD11012050
6,MA-B336-505BA34,1.0,1.0,SKD5Z1252
5,MA-E272-627AA30,30.0,1000.0,SKD11027067
6,MA-E272-627AA30,1.0,1.0,SKD6G2720
5,MA-KS51-00302AA30,62.0,1000.0,SKD11025067
6,MA-KS51-00302AA30,1.0,1.0,SKD6G2545
5,MA-SPL-1121J,32.0,1000.0,SKD11025067
6,MA-SPL-1121J,1.0,1.0,SKD6G2523
5,MA-SPL-1121PA,35.0,1000.0,SKD11027067
6,MA-SPL-1121PA,1.0,1.0,SKD6G2723
5,MA-SPL-1121QA,30.0,1000.0,SKD11027067
6,MA-SPL-1121QA,1.0,1.0,SKD6G2720
5,MA-SPL-1531AA,41.0,1000.0,SKD11015067
6,MA-SPL-1531AA,1.0,1.0,SKD6G1535
5,MA-SPL-1531BA,41.0,1000.0,SKD11015067
6,MA-SPL-1531BA,1.0,1.0,SKD6G1535
5,MA-SPL-1644AA,41.0,1000.0,SKD11015067
6,MA-SPL-1644AA,1.0,1.0,SKD6G1535
5,MA-SPL-1681KA30,35.0,1000.0,SKD11025067
6,MA-SPL-1681KA30,1.0,1.0,SKD6G2525
5,MA-SPL-1681LA30,53.0,1000.0,SKD11025067
6,MA-SPL-1681LA30,1.0,1.0,SKD6G2538
5,MA-SPL-1681PA30,28.0,1000.0,SKD11025067
6,MA-SPL-1681PA30,1.0,1.0,SKD6G2520
5,MA-SPL-1681QA30,57.0,1000.0,SKD11021082
6,MA-SPL-1681QA30,1.0,1.0,SKD8B2140
5,MA-SPL-1681WA30,57.0,1000.0,SKD11021082
6,MA-SPL-1681WA30,1.0,1.0,SKD8B2140
5,MA-SPL-1819AA18,55.0,1000.0,SUJ3038068
6,MA-SPL-1819AA18,1.0,1.0,S6H3822
5,MA-SPL-1855AA30,17.0,1000.0,SKD11025055
6,MA-SPL-1855AA30,1.0,1.0,SKD5E2515
5,MA-SPL-1911BA33,36.0,1000.0,SKD11021082
6,MA-SPL-1911BA33,1.0,1.0,SKD8B2125
5,MA-SPL-1920AA,26.0,1000.0,SKD11025055
6,MA-SPL-1920AA,1.0,1.0,SKD5E2520
5,MA-SPL-1920BA,33.0,1000.0,SKD11022067
6,MA-SPL-1920BA,1.0,1.0,SKD6G2227
5,MA-SPL-2180BA30,33.0,1000.0,SKD11035065
6,MA-SPL-2180BA30,1.0,1.0,SKD6E3527
5,MA-SPL-2180EA,38.0,1000.0,SKD11025055
6,MA-SPL-2180EA,1.0,1.0,SKD5E2532
5,MA-SPL-2182BA30,33.0,1000.0,SKD11035065
6,MA-SPL-2182BA30,1.0,1.0,SKD6E3527
5,MA-SPL-2182CA30,51.0,1000.0,SKD11022067
6,MA-SPL-2182CA30,1.0,1.0,SKD6G2242
5,MA-SPL-2182DA30,117.0,1000.0,SKD11035065
6,MA-SPL-2182DA30,1.0,1.0,SKD6E3560
5,MA-SPL-2182FA30,62.0,1000.0,SKD11015067
6,MA-SPL-2182FA30,1.0,1.0,SKD6G1556
5,MA-SPL-2182GA30,62.0,1000.0,SKD11015067
6,MA-SPL-2182GA30,1.0,1.0,SKD6G1556
5,MA-SPL-2182JA30,87.0,1000.0,SKD11035065
6,MA-SPL-2182JA30,1.0,1.0,SKD6E3540
5,MA-SPL-2209AA33,45.0,1000.0,SKD11025055
6,MA-SPL-2209AA33,1.0,1.0,SKD5E2538
5,MA-SPL-2209BA33,42.0,1000.0,SKD11022067
6,MA-SPL-2209BA33,1.0,1.0,SKD6G2234
5,MA-SPL-948C,53.0,1000.0,SKD11025067
6,MA-SPL-948C,1.0,1.0,SKD6G2538
5,MA-TS-2545A,55.0,1000.0,SUJ3038068
6,MA-TS-2545A,1.0,1.0,S6H2630P
5,MA-TS-2692A,35.0,1000.0,SKD11027067
6,MA-TS-2692A,1.0,1.0,SKD6G2723
5,MA-TS-2692B,30.0,1000.0,SKD11027067
6,MA-TS-2692B,1.0,1.0,SKD6G2720
5,MA-TS-2698A,56.0,1000.0,SKD11030070
6,MA-TS-2698A,1.0,1.0,SKD7Z3032
5,MA-TS-2760A,30.0,1000.0,SKD11027067
6,MA-TS-2760A,1.0,1.0,SKD6G2720
5,MA-TS-2779FC,78.0,1000.0,SKD11047067
6,MA-TS-2779FC,1.0,1.0,SKD6G4730
5,MA-TS-2965A,63.0,1000.0,SKD11050085
6,MA-TS-2965A,1.0,1.0,SKD8E5018
5,MA-TS-3165AA,31.0,1000.0,SKD11025067
6,MA-TS-3165AA,1.0,1.0,SKD6G2522
6,MA-TS-3174BA,1.0,1.0,SKD131345
5,MA-TS-3237GA38,30.0,1000.0,SKD11030055
6,MA-TS-3237GA38,1.0,1.0,SKD5E3022
5,MA-TS-3301AA,27.0,1000.0,SKD11022067
6,MA-TS-3301AA,1.0,1.0,SKD6G2222
5,MA-TS-3301BA,27.0,1000.0,SKD11022067
6,MA-TS-3301BA,1.0,1.0,SKD6G2222
5,MA-TS-3301DA,63.0,1000.0,SKD11021082
6,MA-TS-3301DA,1.0,1.0,SKD8B2144
5,MA-TS-3338HA,86.0,1000.0,SKD11029082
6,MA-TS-3338HA,1.0,1.0,SKD8B2944
5,MA-TS-3342AA,30.0,1000.0,SKD11022055
6,MA-TS-3342AA,1.0,1.0,SKD5E2230
5,MA-TS-3342BA,30.0,1000.0,SKD11022055
6,MA-TS-3342BA,1.0,1.0,SKD5E2230
5,MA-TS-3362HA,39.0,1000.0,SKD11029082
6,MA-TS-3362HA,1.0,1.0,SKD8B2920
5,MA-TS-3363CC,21.0,1000.0,SKD11025067
6,MA-TS-3363CC,1.0,1.0,SKD6G2515
5,MA-TS-3363DB,26.0,1000.0,SKD11022067
6,MA-TS-3363DB,1.0,1.0,SKD6G2220
5,MA-TS-3457AA,57.0,1000.0,SKD11021082
6,MA-TS-3457AA,1.0,1.0,SKD8B2140
5,NC-3139-511AA30-NC-MADE,45.0,1000.0,SKD11025067
6,NC-3139-511AA30-NC-MADE,1.0,1.0,SKD6G2532
5,NC-3139-511AA34-NC-MADE,45.0,1000.0,SKD11025067
6,NC-3139-511AA34-NC-MADE,1.0,1.0,SKD6G2532
6,NC-5154-611AA30-ALL,45.0,1000.0,SKD11025067
6,NC-5154-611AA34-ALL,45.0,1000.0,SKD11025067
6,NC-5154-612AA30-ALL,45.0,1000.0,SKD11025067
6,NC-5154-612AA34-ALL,45.0,1000.0,SKD11025067
6,NC-5154-615AA30-ALL,45.0,1000.0,SKD11025067
6,NC-5154-615AA34-ALL,45.0,1000.0,SKD11025067
6,NC-5154-615AA36-ALL,45.0,1000.0,SKD11025067
6,NC-5154-616AA30-ALL,45.0,1000.0,SKD11025067
6,NC-5154-616AA34-ALL,45.0,1000.0,SKD11025067
6,NC-5154-616AA36-ALL,45.0,1000.0,SKD11025067
6,NC-5154-621AA36-ALL,45.0,1000.0,SKD11025067
6,NC-5154-622AA36-ALL,45.0,1000.0,SKD11025067
6,SKD9.0X50X32,61.0,1000.0,SKD11030070
6,SKD6.15X75X160,660.0,1000.0,SKD11075067
5,13-418B,90.0,1000.0,SKD11-16X16-R-STOCK
6,13-418B,1.0,1.0,MC-13-418B
5,6105-622AB36-M2,114.0,1000.0,SKD11047067
6,6105-622AB36-M2,1.0,1.0,SKD6G4744
5,6105-622AB42-M2,114.0,1000.0,SKD11047067
6,6105-622AB42-M2,1.0,1.0,SKD6G4744
6,4115-617AA32-M1,1.0,1.0,SKD105054
6,SKD6E3553,100.0,1000.0,SKD11035065
6,SKD6E3553-CUT-ONLY,100.0,1000.0,SKD11035065
6,SKD6G1852,52.0,1000.0,SKD11018067
6,SKD6G1852-CUT-ONLY,52.0,1000.0,SKD11018067
6,SKD6G2585,118.0,1000.0,SKD11025067
5,5108-512AA30-M1-XDF,24.0,1000.0,SKD11022067
6,5108-512AA30-M1-XDF,1.0,1.0,SKD6G2218
6,NC-3153-611AA32-KY-TEMP1,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP1,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP10,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP11,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP12,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP13,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP14,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP15,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP2,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP3,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP4,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP5,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP6,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP7,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP8,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP9,111.0,1000.0,SKD11040085
6,SPL-2721AA,1.0,1.0,165-209BA-TEMP
6,NC-3153-611AA28-KY-TEMP1,111.0,1000.0,SKD11040085
6,NC-3153-611AA28-KY-TEMP10,111.0,1000.0,SKD11040085
6,NC-3153-611AA28-KY-TEMP2,111.0,1000.0,SKD11040085
6,NC-3153-611AA28-KY-TEMP3,111.0,1000.0,SKD11040085
6,NC-3153-611AA28-KY-TEMP4,111.0,1000.0,SKD11040085
6,NC-3153-611AA28-KY-TEMP5,111.0,1000.0,SKD11040085
6,NC-3153-611AA28-KY-TEMP6,111.0,1000.0,SKD11040085
6,NC-3153-611AA28-KY-TEMP7,111.0,1000.0,SKD11040085
6,NC-3153-611AA28-KY-TEMP8,111.0,1000.0,SKD11040085
6,NC-3153-611AA28-KY-TEMP9,111.0,1000.0,SKD11040085
5,3538-511AA30-M1-XDF,21.0,1000.0,SKD11025067
6,3538-511AA30-M1-XDF,1.0,1.0,SKD6G2515
6,NC-3153-611AA36-KY-TEMP10,111.0,1000.0,SKD11040085
6,NC-3153-611AA36-KY-TEMP11,111.0,1000.0,SKD11040085
6,NC-3153-611AA36-KY-TEMP12,111.0,1000.0,SKD11040085
6,NC-3153-611AA36-KY-TEMP13,111.0,1000.0,SKD11040085
6,NC-3153-611AA36-KY-TEMP14,111.0,1000.0,SKD11040085
6,NC-3153-611AA36-KY-TEMP15,111.0,1000.0,SKD11040085
6,SKD6.0X27X38,57.0,1000.0,SKD11027067
6,NC-3153-611AA26-KY-TEMP16,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP17,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP18,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP19,111.0,1000.0,SKD11040085
6,NC-3153-611AA26-KY-TEMP20,111.0,1000.0,SKD11040085
6,SKD8.9X50X10-SW+G,60.0,1000.0,SKD11-10X50-R-STOCK
6,SKD9.0X50X46,1.0,1.0,SKD105046-KAJIWARA
5,MA-B336-505AA48,50.0,1000.0,SKD11012050
6,MA-B336-505AA48,1.0,1.0,SKD5Z1285
6,MA-5534-505AA38,30.0,1000.0,SKD11012050
6,MA-3558-505AA34,44.0,1000.0,SKD11012050
6,SKD8E3025-SW+M-IT,68.0,1000.0,SKD11040085
6,SKD8E3030-SW+M-IT,82.0,1000.0,SKD11040085
6,SKD8E3035-SW+M-IT,95.0,1000.0,SKD11040085
6,MA-5534-505BA38,20.0,1000.0,SKD11012050
6,MA-3554-505AA34,18.0,1000.0,SKD11012050
6,MA-3538-505AA24,33.0,1000.0,SKD11012050
6,MA-3660-505AA30,33.0,1000.0,SKD11012050
6,MA-3538-505BA34,33.0,1000.0,SKD11012050
6,MA-826-505AA30,21.0,1000.0,SKD11012050
6,MA-810-542CA30,45.0,1000.0,SKD11022067
6,SKD6.65X21X65　,92.0,1000.0,SKD11021082
6,MA-5521-505AA24,23.0,1000.0,SKD11012050
6,MA-5545-505AA30,18.0,1000.0,SKD11012050
5,MA-5517-622AA38,36.0,1000.0,SKD11015067
6,MA-5517-622AA38,1.0,1.0,SKD6G1542
