H,defTopId,S1C0,S1C1,S1C2,S1C3
R,699,2025,4,6,25DKD042
R,699,2025,4,6,25DKD043
R,699,2025,4,8,25DKD064
R,699,2025,4,8,25DKD065
R,699,2025,4,7,25DKD066
R,699,2025,4,8,25DKD067
R,699,2025,4,7,25DKD068
R,700,2025,4,1,25SKD107
R,699,2025,4,8,25SKD115
R,699,2025,4,7,25SKD116
R,700,2025,4,0,CCCCCCC
