H,defTopId,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C11,S1C644,S1C643
R,440,CAM HOLDER,F000098756,5173-502EC30,2024112,L025,OD6B-M-8ERS,30,24,寧波申洲（越南）針織品有限公司（VIET NAM）,,1,20241126
R,440,CAM HOLDER,F000098764,5173-502EC30,2024112,L026,OD6B-M-8ERS,30,24,寧波申洲（越南）針織品有限公司（VIET NAM）,,1,20241126
R,440,CAM HOLDER,F000098772,5173-502EC30,2024112,L037,OD6B-M-8ERS,30,14,GLOBAL HANTEX,,1,20241126
R,440,CAM HOLDER,F000098780,5173-502EC34,2024113,L027,OD6B-M-8ERS,34,24,寧波申洲（越南）針織品有限公司（VIET NAM）,,1,20241126
R,440,CAM HOLDER,F000098788,5173-502EC34,2024113,L028,OD6B-M-8ERS,34,24,寧波申洲（越南）針織品有限公司（VIET NAM）,,1,20241126
R,440,CAM HOLDER,F000098796,5173-502EC34,2024113,L029,OD6B-M-8ERS,34,24,寧波申洲（越南）針織品有限公司（VIET NAM）,,1,20241126
R,440,CAM HOLDER,F000098804,5173-502EC34,2024113,L030,OD6B-M-8ERS,34,24,寧波申洲（越南）針織品有限公司（VIET NAM）,,1,20241126
R,440,CAM HOLDER,F000098812,5173-502EC34,2024113,L031,OD6B-M-8ERS,34,24,寧波申洲（越南）針織品有限公司（VIET NAM）,,1,20241126
R,440,CAM HOLDER,F000098820,5173-502EC34,2024113,L032,OD6B-M-8ERS,34,24,寧波申洲（越南）針織品有限公司（VIET NAM）,,1,20241126
R,440,CAM HOLDER,F000098828,5173-502EC34,2024113,L033,OD6B-M-8ERS,34,24,寧波申洲（越南）針織品有限公司（VIET NAM）,,1,20241126
R,440,CAM HOLDER,F000098836,5173-502EC34,2024113,L034,OD6B-M-8ERS,34,24,寧波申洲（越南）針織品有限公司（VIET NAM）,,1,20241126
R,440,CAM HOLDER,F000098853,478-502AC38,2024114,L006,M-8ME42,38,32,BEST CORPORATION PRIVATE LIMITED,,1,20241126
R,440,CAM HOLDER,F000098879,478-502AC38,2024114,L007,M-8ME42,38,32,BEST CORPORATION PRIVATE LIMITED,,1,20241126
R,440,CAM HOLDER,F000098905,478-502AC38,2024114,L008,M-8ME42,38,32,BEST CORPORATION PRIVATE LIMITED,,1,20241126
R,440,CAM HOLDER,F000098931,478-502AC38,2024114,L009,M-8ME42,38,32,BEST CORPORATION PRIVATE LIMITED,,1,20241126
R,440,CAM HOLDER,F000098957,478-502AC38,2024114,L010,M-8ME42,38,32,BEST CORPORATION PRIVATE LIMITED,,1,20241126
R,440,CAM HOLDER,F000098974,5173-502EC34,2024114,L035,OD6B-M-8ERS,34,24,寧波申洲（越南）針織品有限公司（VIET NAM）,,4,20241126
R,440,CAM HOLDER,F000098982,5173-502EC34,2024114,L036,OD6B-M-8ERS,34,24,寧波申洲（越南）針織品有限公司（VIET NAM）,,4,20241126
R,440,CAM HOLDER,F000099000,478-502AC34,2024115,L011,OD5B-M-8ME42,34,32,BEST CORPORATION PRIVATE LIMITED,,3,20241126
R,440,CAM HOLDER,F000099024,478-502AC34,2024115,L012,OD5B-M-8ME42,34,32,BEST CORPORATION PRIVATE LIMITED,,3,20241126
R,440,CAM HOLDER,F000099048,478-502AC38,2024115,L013,OD5B-M-8ME42,38,32,BEST CORPORATION PRIVATE LIMITED,,1,20241126
R,440,CAM HOLDER,F000099072,478-502AC38,2024115,L014,OD5B-M-8ME42,38,32,BEST CORPORATION PRIVATE LIMITED,,1,20241126
R,440,CAM HOLDER,F000099082,5165-502AC30,2024115,L015,MC-6ER22,30,20,BEST CORPORATION PRIVATE LIMITED,無電解ニッケルメッキ,1,20241126
R,440,CAM HOLDER,F000099110,3164-502BA30,2024115,L102,OD6-M2XC-A3.2RE,30,24,GLOBAL HANTEX,無電解ニッケルメッキ,3,20241126
R,440,CAM HOLDER,F000099136,3164-502BA30,2024115,L103,OD6-M2XC-A3.2RE,30,24,GLOBAL HANTEX,無電解ニッケルメッキ,3,20241126
R,440,CAM HOLDER,F000099162,3164-502BA30,2024115,L104,OD6-M2XC-A3.2RE,30,28,GLOBAL HANTEX,無電解ニッケルメッキ,3,20241126
R,440,CAM HOLDER,F000099188,3164-502BA34,2024115,L105,OD6-M2XC-A3.2RE,34,24,GLOBAL HANTEX,無電解ニッケルメッキ,5,20241126
R,440,CAM HOLDER,F000099214,3164-502BA34,2024115,L106,OD6-M2XC-A3.2RE,34,28,GLOBAL HANTEX,無電解ニッケルメッキ,5,20241126
R,440,CAM HOLDER,F000099523,5173-502EC30,2024112,L038,OD6B-M-8ERS,30,14,GLOBAL HANTEX,,1,20241126
R,440,CAM HOLDER,F000099994,5179-502EB34,2024114,L039,OD6B-M-8MES,34,28,GLOBAL HANTEX,,1,20241126
R,440,CAM HOLDER,F000099995,5179-502EB34,2024114,L040,OD6B-M-8MES,34,28,GLOBAL HANTEX,,1,20241126
R,440,CAM HOLDER,F000099996,5179-502EB34,2024114,L041,OD6B-M-8MES,34,28,GLOBAL HANTEX,,1,20241126
R,440,CAM HOLDER,F000099997,5179-502EB34,2024114,L042,OD6B-M-8MES,34,28,GLOBAL HANTEX,,1,20241126
R,440,CAM HOLDER,F000099998,5179-502EB34,2024114,L043,OD6B-M-8MES,34,28,GLOBAL HANTEX,,1,20241126
R,440,CAM HOLDER,F000100036,5154-502AA30,2024116,L044,M-9ME22,30,24,DISTRIBUIDORA PAFER SAS,無電解ニッケルメッキ,1,20241126
R,440,CAM HOLDER,F000100084,3153-502FB30,2024116,L108,M2XC-E3.2RE,30,24,USA(M),無電解ニッケルメッキ,1,20241126
R,440,CAM HOLDER,F000100108,3538-502EA30,2024117,L107,M-SEC7BS,30,28,ＢＯＳＴＯＮ ＲＯＡＤ ＢＥＡ ＵＭＯＮＴ ＬＥＹＳ,,1,20241126
R,440,CAM HOLDER,F000100142,3538-502JB34,2024118,L109,OD5-M-SEC7BS,34,28,TEEJAY LANKA PLC,,1,20241126
R,440,CAM HOLDER,F000100168,3538-502JB34,2024118,L110,OD5-M-SEC7BS,34,28,TEEJAY LANKA PLC,,1,20241126
R,440,CAM HOLDER,F000100194,3538-502JB34,2024118,L111,OD5-M-SEC7BS,34,28,TEEJAY LANKA PLC,,1,20241126
R,440,CAM HOLDER,F000100219,5165-502AA36,2024116,L045,M-6ER42,36,18,FAKIR FASHION LIMITED,無電解ニッケルメッキ,1,20241126
R,440,CAM HOLDER,F000100242,5165-502AA36,2024116,L046,M-6ER42,36,18,FAKIR FASHION LIMITED,無電解ニッケルメッキ,1,20241126
R,440,CAM HOLDER,F000100265,5165-502AA36,2024117,L047,M-6ER42,36,18,FAKIR FASHION LIMITED,無電解ニッケルメッキ,1,20241126
R,440,CAM HOLDER,F000100288,5165-502AA36,2024117,L048,M-6ER42,36,18,FAKIR FASHION LIMITED,無電解ニッケルメッキ,1,20241126
R,440,CAM HOLDER,F000100712,6111-502ZA30,2024119,C11-01,M-LEC4DSIT,30,28,テスト,,1,20241126
