H,defTopId,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C11,S1C644,S1C643
R,462,BED,F000128327,1551-401FA38,2026014,A011,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128329,5176-502EB34,2026014,A011,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128357,1551-401FA38,2026014,A012,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128359,5176-502EB34,2026014,A012,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128387,1551-401FA38,2026014,A013,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128389,5176-502EB34,2026014,A013,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128417,1551-401FA38,2026014,A014,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128419,5176-502EB34,2026014,A014,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128447,1551-401FA38,2026014,A015,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128449,5176-502EB34,2026014,A015,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128477,1551-401FA38,2026015,A016,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128479,5176-502EB34,2026015,A016,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128507,1551-401FA38,2026015,A017,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128509,5176-502EB34,2026015,A017,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128537,1551-401FA38,2026015,A018,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128539,5176-502EB34,2026015,A018,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128567,1551-401FA38,2026015,A019,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128569,5176-502EB34,2026015,A019,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128597,1551-401FA38,2026015,A020,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128599,5176-502EB34,2026015,A020,OD6B-M-7ES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128630,1551-401FA38,2026016,A021,OD6B-M-8ERS,38,14,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128632,5173-502EA38,2026016,A021,OD6B-M-8ERS,38,14,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128660,1551-401FA38,2026016,A022,OD6B-M-8ERS,38,14,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128662,5173-502EA38,2026016,A022,OD6B-M-8ERS,38,14,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128690,1551-401FA38,2026016,A023,OD6B-M-8ERS,38,14,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128692,5173-502EA38,2026016,A023,OD6B-M-8ERS,38,14,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128720,1551-401FA38,2026016,A024,OD6B-M-8ERS,38,14,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128722,5173-502EA38,2026016,A024,OD6B-M-8ERS,38,14,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128750,1551-401FA38,2026016,A025,OD6B-M-8ERS,38,14,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128752,5173-502EA38,2026016,A025,OD6B-M-8ERS,38,14,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128780,1551-401FA38,2026017,A026,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128782,5179-502EB34,2026017,A026,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128810,1551-401FA38,2026017,A027,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128812,5179-502EB34,2026017,A027,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128840,1551-401FA38,2026017,A028,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128842,5179-502EB34,2026017,A028,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128870,1551-401FA38,2026017,A029,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128872,5179-502EB34,2026017,A029,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128900,1551-401FA38,2026017,A030,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128902,5179-502EB34,2026017,A030,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128930,1551-401FA38,2026018,A031,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128932,5179-502EB34,2026018,A031,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128960,1551-401FA38,2026018,A032,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128962,5179-502EB34,2026018,A032,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000128990,1551-401FA38,2026018,A033,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000128992,5179-502EB34,2026018,A033,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000129020,1551-401FA38,2026018,A034,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000129022,5179-502EB34,2026018,A034,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,462,BED,F000129050,1551-401FA38,2026018,A035,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
R,460,CAM HOLDER,F000129052,5179-502EB34,2026018,A035,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20251004
