HMCD,BUCD,SRCD,UNIT,VALDTF,VALQTY,PRICE,NOTE,SYOKAIHINKBN
MA-90-472B,100,1797,PC,2017/11/6,0,761.0,,2
MA-90-472B,100,1797,PC,2021/7/16,1,151.0,,2
MA-90-472B,100,1797,PC,2021/7/21,0,769.0,,2
MA-90-472B,100,1797,PC,2021/9/17,1,774.0,,2
MA-90-472B,100,1797,PC,2022/4/4,0,784.0,,2
MA-90-472B,100,1797,PC,2022/11/7,1,794.0,,2
MA-90-472B,100,1797,PC,2023/5/12,1,866.0,,2
MA-90-472B,100,1797,PC,2024/5/1,1,748.0,,2
MA-90-472B,100,1797,PC,2024/11/12,1,248.0,,2
MA-954-50230,100,1797,PC,2013/6/1,1,36605.0,,2
MA-954-50230,100,1797,PC,2015/6/1,1,36250.0,,2
MA-954-50230,100,1797,PC,2017/11/6,0,38425.0,,2
MA-954-50230,100,1797,PC,2021/7/16,1,40600.0,,2
MA-954-50230,100,1797,PC,2021/9/17,1,42050.0,,2
MA-954-50230,100,1797,PC,2022/4/4,0,44225.0,,2
MA-954-50230,100,1797,PC,2022/11/7,1,47125.0,,2
MA-954-50230,100,1797,PC,2023/5/9,1,48575.0,,2
MA-954-50230,100,1797,PC,2024/5/1,1,48140.0,,2
MA-956-504,100,1797,PC,2013/6/1,1,1505.0,,2
MA-956-604AB,100,1797,PC,2013/6/1,1,1754.0,,2
MA-960-451AA,100,1797,PC,2013/6/1,1,7353.0,,2
MA-960-451AA,100,1797,PC,2018/2/8,1,7460.0,,2
MA-960-451AA,100,1797,PC,2021/7/16,1,2927.0,,2
MA-960-451AA,100,1797,PC,2021/7/21,0,7607.0,,2
MA-960-451AA,100,1797,PC,2021/9/17,1,7705.0,,2
MA-960-451AA,100,1797,PC,2022/4/4,0,7901.0,,2
MA-960-451AA,100,1797,PC,2023/5/12,1,8369.0,,2
MA-960-451AA,100,1797,PC,2024/5/1,1,5663.0,,2
MA-960-609CB,100,1797,PC,2013/6/1,1,1827.0,,2
MA-960-609CB,100,1797,PC,2017/11/6,0,1848.0,,2
MA-960-609CB,100,1797,PC,2021/7/16,1,420.0,,2
MA-960-609CB,100,1797,PC,2021/7/21,0,1869.0,,2
MA-960-609CB,100,1797,PC,2021/9/17,1,1883.0,,2
MA-960-609CB,100,1797,PC,2022/4/4,0,1911.0,,2
MA-960-609CB,100,1797,PC,2022/11/7,1,1939.0,,2
MA-960-609CB,100,1797,PC,2023/5/12,1,2112.0,,2
MA-960-609CB,100,1797,PC,2024/5/1,1,1754.0,,2
MA-960-609DB,100,1797,PC,2013/6/1,1,1832.0,,2
MA-960-609DB,100,1797,PC,2017/11/6,0,1855.0,,2
MA-960-609DB,100,1797,PC,2021/7/16,1,451.0,,2
MA-960-609DB,100,1797,PC,2021/7/21,0,1878.0,,2
MA-960-609DB,100,1797,PC,2021/9/17,1,1893.0,,2
MA-960-609DB,100,1797,PC,2022/4/4,0,1923.0,,2
MA-960-609DB,100,1797,PC,2022/11/7,1,1953.0,,2
MA-960-609DB,100,1797,PC,2023/5/12,1,2126.0,,2
MA-960-609DB,100,1797,PC,2023/9/20,1,1063.0,,2
MA-960-609EA,100,1797,PC,2013/6/1,1,2276.0,,2
MA-960-609EA,100,1797,PC,2017/11/6,0,2297.0,,2
MA-960-609EA,100,1797,PC,2021/7/16,1,420.0,,2
MA-960-609EA,100,1797,PC,2021/7/21,0,2318.0,,2
MA-960-609EA,100,1797,PC,2021/9/17,1,2332.0,,2
MA-960-609EA,100,1797,PC,2022/4/4,0,2360.0,,2
MA-960-609EA,100,1797,PC,2022/11/7,1,2388.0,,2
MA-960-609EA,100,1797,PC,2023/5/12,1,2606.0,,2
MA-960-609EA,100,1797,PC,2024/5/1,1,2297.0,,2
MA-962-653AA,100,1797,PC,2013/6/1,1,1452.0,,2
MA-962-653BA,100,1797,PC,2013/6/1,1,915.0,,2
MA-970-607AB,100,1797,PC,2013/6/1,1,920.0,,2
MA-970-607AB,100,1797,PC,2021/7/16,1,148.0,,2
MA-970-607AB,100,1797,PC,2021/7/21,0,933.0,,2
MA-970-607AB,100,1797,PC,2021/9/17,1,938.0,,2
MA-970-607AB,100,1797,PC,2022/4/4,0,948.0,,2
MA-970-607AB,100,1797,PC,2022/11/7,1,958.0,,2
MA-970-607AB,100,1797,PC,2023/5/12,1,1047.0,,2
MA-970-607AB,100,1797,PC,2023/9/20,1,523.5,,2
MA-972-607CA,100,1797,PC,2013/6/1,1,1443.0,,2
MA-972-607CA,100,1797,PC,2021/7/16,1,203.0,,2
MA-972-607CA,100,1797,PC,2021/7/21,0,1464.0,,2
MA-972-607CA,100,1797,PC,2021/9/17,1,1473.0,,2
MA-972-607CA,100,1797,PC,2022/4/4,0,1491.0,,2
MA-972-607CA,100,1797,PC,2022/11/7,1,1509.0,,2
MA-972-607CA,100,1797,PC,2023/5/12,1,1654.0,,2
MA-972-607CA,100,1797,PC,2024/5/1,1,1527.0,,2
MA-972-609CB,100,1797,PC,2013/6/1,1,1610.0,,2
MA-972-609EB,100,1797,PC,2013/6/1,1,1706.0,,2
MA-972-609EB,100,1797,PC,2021/7/16,1,414.0,,2
MA-972-609EB,100,1797,PC,2021/7/21,0,1742.0,,2
MA-972-609EB,100,1797,PC,2021/9/17,1,1756.0,,2
MA-972-609EB,100,1797,PC,2022/4/4,0,1784.0,,2
MA-972-609EB,100,1797,PC,2022/11/7,1,1812.0,,2
MA-972-609EB,100,1797,PC,2023/5/12,1,1973.0,,2
MA-972-609EB,100,1797,PC,2024/5/1,1,1608.0,,2
MA-973-608AA26-DRUM,100,1797,PC,2017/1/9,0,1000.0,,2
MA-973-608AA26-DRUM,100,1797,PC,2017/5/11,0,47250.0,,2
MA-973-608AA26-DRUM,100,1797,PC,2018/2/8,0,49140.0,,2
MA-973-608AA26-DRUM,100,1797,PC,2021/7/16,1,51975.0,,2
MA-973-608AA26-DRUM,100,1797,PC,2021/9/17,1,53865.0,,2
MA-973-608AA26-DRUM,100,1797,PC,2022/4/4,0,56700.0,,2
MA-973-608AA26-DRUM,100,1797,PC,2022/11/7,1,60480.0,,2
MA-973-608AA26-DRUM,100,1797,PC,2023/5/9,1,62370.0,,2
MA-973-608AA26-DRUM,100,1797,PC,2024/5/1,1,61803.0,,2
MA-973-608AA30-DRUM,100,1797,PC,2013/6/1,1,62275.0,,2
MA-973-608AA30-DRUM,100,1797,PC,2015/6/1,1,58750.0,,2
MA-973-608AA30-DRUM,100,1797,PC,2017/11/6,0,62275.0,,2
MA-973-608AA30-DRUM,100,1797,PC,2021/7/16,1,65800.0,,2
MA-973-608AA30-DRUM,100,1797,PC,2021/9/17,1,68150.0,,2
MA-973-608AA30-DRUM,100,1797,PC,2022/4/4,0,71675.0,,2
MA-973-608AA30-DRUM,100,1797,PC,2022/11/7,1,76375.0,,2
MA-973-608AA30-DRUM,100,1797,PC,2023/5/9,1,78725.0,,2
MA-973-608AA30-DRUM,100,1797,PC,2024/5/1,1,78020.0,,2
MA-973-608AA32-DRUM,100,1797,PC,2013/6/1,1,68635.0,,2
MA-973-608AA32-DRUM,100,1797,PC,2015/6/1,1,64750.0,,2
MA-973-608AA32-DRUM,100,1797,PC,2017/11/6,0,68635.0,,2
MA-973-608AA32-DRUM,100,1797,PC,2021/7/16,1,72520.0,,2
MA-973-608AA32-DRUM,100,1797,PC,2021/9/17,1,75110.0,,2
MA-973-608AA32-DRUM,100,1797,PC,2022/4/4,0,78995.0,,2
MA-973-608AA32-DRUM,100,1797,PC,2022/11/7,1,84175.0,,2
MA-973-608AA32-DRUM,100,1797,PC,2023/5/9,1,86765.0,,2
MA-973-608AA32-DRUM,100,1797,PC,2024/5/1,1,85988.0,,2
MA-973-608AA36-DRUM,100,1797,PC,2013/6/1,1,61745.0,,2
MA-973-608AA36-DRUM,100,1797,PC,2015/6/1,1,58250.0,,2
MA-973-608AA36-DRUM,100,1797,PC,2017/11/6,0,61745.0,,2
MA-973-608AA36-DRUM,100,1797,PC,2021/7/16,1,65240.0,,2
MA-973-608AA36-DRUM,100,1797,PC,2021/9/17,1,67570.0,,2
MA-973-608AA36-DRUM,100,1797,PC,2022/4/4,0,71065.0,,2
MA-973-608AA36-DRUM,100,1797,PC,2022/11/7,1,75725.0,,2
MA-973-608AA36-DRUM,100,1797,PC,2023/5/9,1,78055.0,,2
MA-973-608AA36-DRUM,100,1797,PC,2024/5/1,1,77356.0,,2
MA-975-604AB,100,1797,PC,2013/6/1,1,1706.0,,2
MA-975-604AB,100,1797,PC,2021/7/16,1,468.0,,2
MA-975-604AB,100,1797,PC,2021/7/21,0,1749.0,,2
MA-975-604AB,100,1797,PC,2021/9/17,1,1766.0,,2
MA-975-604AB,100,1797,PC,2022/4/4,0,1800.0,,2
MA-975-604AB,100,1797,PC,2022/11/7,1,1834.0,,2
MA-975-604AB,100,1797,PC,2023/5/12,1,1997.0,,2
MA-975-604AB,100,1797,PC,2023/9/20,1,998.5,,2
MA-980-475AB,100,1797,PC,2013/6/1,1,3650.0,,2
MA-980-609CB,100,1797,PC,2013/6/1,1,1827.0,,2
MA-C335-503AA,100,1797,PC,2013/6/1,1,1608.0,,2
MA-C335-503AA,100,1797,PC,2018/2/8,1,1619.0,,2
MA-C335-503AA,100,1797,PC,2021/7/16,1,296.0,,2
MA-C335-503AA,100,1797,PC,2021/7/21,0,1634.0,,2
MA-C335-503AA,100,1797,PC,2021/9/17,1,1644.0,,2
MA-C335-503AA,100,1797,PC,2022/4/4,0,1664.0,,2
MA-C335-503AA,100,1797,PC,2022/11/7,1,1684.0,,2
MA-C335-503AA,100,1797,PC,2023/5/12,1,1838.0,,2
MA-C335-503AA,100,1797,PC,2024/5/1,1,1620.0,,2
MA-E-17007PA26,100,1797,PC,2013/6/1,1,1155.0,,2
MA-E-26820CA,100,1797,PC,2013/6/1,1,12850.0,,2
MA-G-5123AA,100,1797,PC,2013/6/1,1,4934.0,,2
MA-G-5404C,100,1797,PC,2013/6/1,1,919.0,,2
MA-G-5404D,100,1797,PC,2013/6/1,1,919.0,,2
MA-G-6501VCB,100,1797,PC,2013/6/1,1,2620.0,,2
MA-G-8302BA,100,1797,PC,2000/1/1,1,1796.0,,2
MA-G-8302BA,100,1797,PC,2013/6/1,1,2836.0,,2
MA-K-13801JA,100,1797,PC,2000/1/1,1,4905.0,,2
MA-K-13801JA,100,1797,PC,2013/6/1,1,5058.0,,2
MA-K-13801JA,100,1797,PC,2015/6/1,1,4732.0,,2
MA-K-13801JA,100,1797,PC,2017/11/6,0,5005.0,,2
MA-K-13801JA,100,1797,PC,2021/4/12,1,5005.0,,2
MA-K-13801JA,100,1797,PC,2021/6/28,1,5187.0,,2
MA-K-13801JA,100,1797,PC,2021/11/19,1,5588.0,,2
MA-K-13801JA,100,1797,PC,2022/1/15,0,5824.0,,2
MA-K-13801JA,100,1797,PC,2022/2/1,0,5824.0,,2
MA-K-13801JA,100,1797,PC,2022/4/4,0,6188.0,,2
MA-K-13801JA,100,1797,PC,2022/11/7,1,6552.0,,2
MA-K-13801JA,100,1797,PC,2023/5/9,1,6916.0,,2
MA-K-13801JA,100,1797,PC,2024/5/1,1,6862.0,,2
MA-K-13801KA,100,1797,PC,2016/5/2,0,6210.0,,2
MA-K-13801KA,100,1797,PC,2017/11/6,0,6555.0,,2
MA-K-13801KA,100,1797,PC,2021/7/16,1,6900.0,,2
MA-K-13801KA,100,1797,PC,2021/9/17,1,7130.0,,2
MA-K-13801KA,100,1797,PC,2022/4/4,0,7590.0,,2
MA-K-13801KA,100,1797,PC,2022/11/7,1,7935.0,,2
MA-K-13801KA,100,1797,PC,2023/5/9,1,8165.0,,2
MA-K-13801KA,100,1797,PC,2024/5/1,1,8096.0,,2
MA-K-14402BA,100,1797,PC,2013/6/1,1,1570.0,,2
MA-K-14402BA,100,1797,PC,2018/2/8,1,1582.0,,2
MA-K-14402BA,100,1797,PC,2021/7/16,1,326.0,,2
MA-K-14402BA,100,1797,PC,2021/7/21,0,1599.0,,2
MA-K-14402BA,100,1797,PC,2021/9/17,1,1610.0,,2
MA-K-14402BA,100,1797,PC,2022/4/4,0,1632.0,,2
MA-K-14402BA,100,1797,PC,2022/11/7,1,1654.0,,2
MA-K-14402BA,100,1797,PC,2023/5/12,1,1804.0,,2
MA-K-14402BA,100,1797,PC,2024/5/1,1,1542.0,,2
MA-K-17201FA,100,1797,PC,2021/6/17,0,9916.0,,2
MA-K-17201FA,100,1797,PC,2022/3/31,0,10542.0,,2
MA-K-17201FA,100,1797,PC,2022/4/4,0,10682.0,,2
MA-K-17201FA,100,1797,PC,2022/11/7,1,10822.0,,2
MA-K-17201FA,100,1797,PC,2023/5/12,1,11769.0,,2
MA-K-17201FA,100,1797,PC,2024/2/26,1,2899.0,,2
MA-K-17201GA,100,1797,PC,2013/6/1,1,10344.0,,2
MA-K-17201GA,100,1797,PC,2019/7/18,1,10758.0,,2
MA-K-17201GA,100,1797,PC,2021/7/16,1,2409.0,,2
MA-K-17201GA,100,1797,PC,2021/7/21,0,10863.0,,2
MA-K-17201GA,100,1797,PC,2021/9/17,1,10933.0,,2
MA-K-17201GA,100,1797,PC,2022/4/4,0,11073.0,,2
MA-K-17201GA,100,1797,PC,2022/11/7,1,11213.0,,2
MA-K-17201GA,100,1797,PC,2023/5/12,1,12199.0,,2
MA-K-17201GA,100,1797,PC,2024/5/1,1,10230.0,,2
MA-K-17301B,100,1797,PC,2013/6/1,1,4526.0,,2
MA-K-17301GA,100,1797,PC,2013/6/1,1,6696.0,,2
MA-K-17301GA,100,1797,PC,2025/1/30,1,1334.0,,2
MA-K-21201,100,1797,PC,2013/6/1,1,6428.0,,2
MA-K-22602AA,100,1797,PC,2013/6/1,1,2726.0,,2
MA-K-22602AA,100,1797,PC,2021/1/18,0,2748.0,,2
MA-K-22602AA,100,1797,PC,2021/7/16,1,592.0,,2
MA-K-22602AA,100,1797,PC,2021/7/21,0,2778.0,,2
MA-K-22602AA,100,1797,PC,2021/9/17,1,2798.0,,2
MA-K-22602AA,100,1797,PC,2022/4/4,0,2838.0,,2
MA-K-22602AA,100,1797,PC,2022/11/7,1,2878.0,,2
MA-K-22602AA,100,1797,PC,2023/5/12,1,3137.0,,2
MA-K-22602AA,100,1797,PC,2024/5/1,1,2646.0,,2
MA-K-22602BA,100,1797,PC,2013/6/1,1,2619.0,,2
MA-K-22602BA,100,1797,PC,2021/1/18,0,2642.0,,2
MA-K-22602BA,100,1797,PC,2021/7/16,1,622.0,,2
MA-K-22602BA,100,1797,PC,2021/7/21,0,2674.0,,2
MA-K-22602BA,100,1797,PC,2021/9/17,1,2695.0,,2
MA-K-22602BA,100,1797,PC,2022/4/4,0,2737.0,,2
MA-K-22602BA,100,1797,PC,2022/11/7,1,2779.0,,2
MA-K-22602BA,100,1797,PC,2023/5/12,1,3027.0,,2
MA-K-22602BA,100,1797,PC,2024/5/1,1,2484.0,,2
MA-K-23619AA,100,1797,PC,2013/6/1,1,2018.0,,2
MA-K-24821BA,100,1797,PC,2000/1/1,1,5610.0,,2
MA-K-24821BA,100,1797,PC,2013/6/1,1,5586.0,,2
MA-K-24821BA,100,1797,PC,2016/2/26,0,5500.0,,2
MA-K-24821BA,100,1797,PC,2018/2/8,0,5525.0,,2
MA-K-24821BA,100,1797,PC,2021/7/16,1,2000.0,,2
MA-K-24821BA,100,1797,PC,2021/7/21,1,5560.0,,2
MA-K-24821BA,100,1797,PC,2021/9/17,1,5583.0,,2
MA-K-24821BA,100,1797,PC,2022/4/4,0,5629.0,,2
MA-K-24821BA,100,1797,PC,2022/11/7,1,5675.0,,2
MA-K-24821BA,100,1797,PC,2023/5/12,1,6077.0,,2
MA-K-24821BA,100,1797,PC,2024/5/1,1,4308.0,,2
MA-K-25116AB,100,1797,PC,2000/1/1,1,931.0,,2
MA-K-25116AB,100,1797,PC,2013/6/1,1,927.0,,2
MA-K-25116AB,100,1797,PC,2016/2/26,0,1569.0,,2
MA-K-25116AB,100,1797,PC,2018/2/8,0,1588.0,,2
MA-K-25116AB,100,1797,PC,2021/7/16,1,532.0,,2
MA-K-25116AB,100,1797,PC,2021/7/21,1,1615.0,,2
MA-K-25116AB,100,1797,PC,2021/9/17,1,1633.0,,2
MA-K-25116AB,100,1797,PC,2022/4/4,0,1669.0,,2
MA-K-25116AB,100,1797,PC,2022/11/7,1,1705.0,,2
MA-K-25116AB,100,1797,PC,2023/5/12,1,1850.0,,2
MA-K-25116AB,100,1797,PC,2024/5/1,1,1312.0,,2
MA-K-5803,100,1797,PC,2013/6/1,1,232.0,,2
MA-KF20-02224DB,100,1797,PC,2016/2/26,0,4620.0,,2
MA-KF20-02224DD,100,1797,PC,2016/2/26,0,5019.0,,2
MA-KF20-02224DE,100,1797,PC,2016/2/26,0,5019.0,,2
MA-KF20-02224DF,100,1797,PC,2016/2/1,0,5019.0,,2
MA-KF20-02224DF,100,1797,PC,2018/2/8,0,5220.0,,2
MA-KF20-02224DF,100,1797,PC,2021/7/16,1,5474.0,,2
MA-KF20-02224DF,100,1797,PC,2021/9/17,1,5643.0,,2
MA-KF20-02224DF,100,1797,PC,2022/4/4,0,5981.0,,2
MA-KF20-02224DF,100,1797,PC,2022/11/7,1,6319.0,,2
MA-KF20-02224DF,100,1797,PC,2023/5/9,1,6657.0,,2
MA-KF20-02224DF,100,1797,PC,2024/5/1,1,6607.0,,2
MA-KF20-02224DK,100,1797,PC,2018/1/15,0,5019.0,,2
MA-KF20-02224DK,100,1797,PC,2018/5/23,0,5220.0,,2
MA-KF20-02224DK,100,1797,PC,2021/7/16,1,5474.0,,2
MA-KF20-02224DK,100,1797,PC,2021/9/17,1,5643.0,,2
MA-KF20-02224DK,100,1797,PC,2022/4/4,0,5981.0,,2
MA-KF20-02224DK,100,1797,PC,2022/11/7,1,6319.0,,2
MA-KF20-02224DK,100,1797,PC,2023/5/9,1,6657.0,,2
MA-KF20-02224DK,100,1797,PC,2024/5/1,1,6607.0,,2
MA-KF20-02224DP,100,1797,PC,2019/11/22,0,5220.0,,2
MA-KF20-02224DP,100,1797,PC,2021/7/16,1,5474.0,,2
MA-KF20-02224DP,100,1797,PC,2021/9/17,1,5643.0,,2
MA-KF20-02224DP,100,1797,PC,2022/4/4,0,5981.0,,2
MA-KF20-02224DP,100,1797,PC,2022/11/7,1,6319.0,,2
MA-KF20-02224DP,100,1797,PC,2023/5/9,1,6657.0,,2
MA-KF20-02224DP,100,1797,PC,2024/5/1,1,6607.0,,2
MA-KF20-03501AB,100,1797,PC,2016/2/26,0,2805.0,,2
MA-KF20-03501AB,100,1797,PC,2018/2/8,0,2917.0,,2
MA-KF20-03501AB,100,1797,PC,2021/7/16,1,3045.0,,2
MA-KF20-03501AB,100,1797,PC,2021/9/17,1,3130.0,,2
MA-KF20-03501AB,100,1797,PC,2022/4/4,0,3300.0,,2
MA-KF20-03501AB,100,1797,PC,2022/11/7,1,3470.0,,2
MA-KF20-03501AB,100,1797,PC,2023/5/9,1,3640.0,,2
MA-KF20-03501AB,100,1797,PC,2024/5/1,1,3615.0,,2
MA-KF20-03501AD,100,1797,PC,2018/1/15,0,2805.0,,2
MA-KF20-03501AD,100,1797,PC,2018/5/23,0,2917.0,,2
MA-KF20-03501AD,100,1797,PC,2021/7/16,1,3045.0,,2
MA-KF20-03501AD,100,1797,PC,2021/9/17,1,3130.0,,2
MA-KF20-03501AD,100,1797,PC,2022/4/4,0,3300.0,,2
MA-KF20-03501AD,100,1797,PC,2022/11/7,1,3470.0,,2
MA-KF20-03501AD,100,1797,PC,2023/5/9,1,3640.0,,2
MA-KF20-03501AD,100,1797,PC,2024/5/1,1,3615.0,,2
MA-KF20-03501AE,100,1797,PC,2019/11/22,0,2917.0,,2
MA-KF20-03501AE,100,1797,PC,2021/7/16,1,3045.0,,2
MA-KF20-03501AE,100,1797,PC,2021/9/17,1,3130.0,,2
MA-KF20-03501AE,100,1797,PC,2022/4/4,0,3300.0,,2
MA-KF20-03501AE,100,1797,PC,2022/11/7,1,3470.0,,2
MA-KF20-03501AE,100,1797,PC,2023/5/9,1,3640.0,,2
MA-KF20-03501AE,100,1797,PC,2024/5/1,1,3615.0,,2
MA-KF20-03502AB,100,1797,PC,2016/2/26,0,2805.0,,2
MA-KF20-03502AB,100,1797,PC,2018/2/8,0,2917.0,,2
MA-KF20-03502AB,100,1797,PC,2021/7/16,1,3045.0,,2
MA-KF20-03502AB,100,1797,PC,2021/9/17,1,3130.0,,2
MA-KF20-03502AB,100,1797,PC,2022/4/4,0,3300.0,,2
MA-KF20-03502AB,100,1797,PC,2022/11/7,1,3470.0,,2
MA-KF20-03502AB,100,1797,PC,2023/5/9,1,3640.0,,2
MA-KF20-03502AB,100,1797,PC,2024/5/1,1,3615.0,,2
MA-KF20-03502AD,100,1797,PC,2018/1/15,0,2805.0,,2
MA-KF20-03502AD,100,1797,PC,2018/5/23,0,2917.0,,2
MA-KF20-03502AD,100,1797,PC,2021/7/16,1,3045.0,,2
MA-KF20-03502AD,100,1797,PC,2021/9/17,1,3130.0,,2
MA-KF20-03502AD,100,1797,PC,2022/4/4,0,3300.0,,2
MA-KF20-03502AD,100,1797,PC,2022/11/7,1,3470.0,,2
MA-KF20-03502AD,100,1797,PC,2023/5/9,1,3640.0,,2
MA-KF20-03502AD,100,1797,PC,2024/5/1,1,3615.0,,2
MA-KF20-03502AE,100,1797,PC,2019/11/22,0,2917.0,,2
MA-KF20-03502AE,100,1797,PC,2021/7/16,1,3045.0,,2
MA-KF20-03502AE,100,1797,PC,2021/9/17,1,3130.0,,2
MA-KF20-03502AE,100,1797,PC,2022/4/4,0,3300.0,,2
MA-KF20-03502AE,100,1797,PC,2022/11/7,1,3470.0,,2
MA-KF20-03502AE,100,1797,PC,2023/5/9,1,3640.0,,2
MA-KF20-03502AE,100,1797,PC,2024/5/1,1,3615.0,,2
MA-KF20-03901AD,100,1797,PC,2018/1/15,0,4796.0,,2
MA-KF20-03901AD,100,1797,PC,2018/2/13,0,4969.0,,2
MA-KF20-03901AD,100,1797,PC,2021/7/16,1,6054.0,,2
MA-KF20-03901AD,100,1797,PC,2021/9/17,1,6223.0,,2
MA-KF20-03901AD,100,1797,PC,2022/4/4,0,6561.0,,2
MA-KF20-03901AD,100,1797,PC,2022/11/7,1,6815.0,,2
MA-KF20-03901AD,100,1797,PC,2023/5/9,1,6984.0,,2
MA-KF20-03901AD,100,1797,PC,2024/5/1,1,6933.0,,2
MA-KF20-04501AA,100,1797,PC,2016/2/26,0,3630.0,,2
MA-KF20-04501AA,100,1797,PC,2016/8/2,1,3905.0,,2
MA-KF20-04501AA,100,1797,PC,2018/2/8,1,4061.0,,2
MA-KF20-04501AA,100,1797,PC,2021/7/16,1,4226.0,,2
MA-KF20-04501AA,100,1797,PC,2021/9/17,1,4336.0,,2
MA-KF20-04501AA,100,1797,PC,2022/4/4,0,4556.0,,2
MA-KF20-04501AA,100,1797,PC,2022/11/7,1,4776.0,,2
MA-KF20-04501AA,100,1797,PC,2023/5/9,1,4996.0,,2
MA-KF20-04501AA,100,1797,PC,2024/5/1,1,4963.0,,2
MA-KF20-04502AA,100,1797,PC,2016/2/26,0,3300.0,,2
MA-KF20-04502AA,100,1797,PC,2016/8/2,1,3550.0,,2
MA-KF20-04502AA,100,1797,PC,2018/2/8,1,3692.0,,2
MA-KF20-04502AA,100,1797,PC,2021/7/16,1,3842.0,,2
MA-KF20-04502AA,100,1797,PC,2021/9/17,1,3942.0,,2
MA-KF20-04502AA,100,1797,PC,2022/4/4,0,4142.0,,2
MA-KF20-04502AA,100,1797,PC,2022/11/7,1,4342.0,,2
MA-KF20-04502AA,100,1797,PC,2023/5/9,1,4542.0,,2
MA-KF20-04502AA,100,1797,PC,2024/5/1,1,4512.0,,2
MA-KF20-04601AA,100,1797,PC,2016/2/26,0,4950.0,,2
MA-KF20-04601AA,100,1797,PC,2016/8/2,1,5325.0,,2
MA-KF20-04601AA,100,1797,PC,2018/2/8,1,5538.0,,2
MA-KF20-04601AA,100,1797,PC,2021/7/16,1,5763.0,,2
MA-KF20-04601AA,100,1797,PC,2021/9/17,1,5913.0,,2
MA-KF20-04601AA,100,1797,PC,2022/4/4,0,6213.0,,2
MA-KF20-04601AA,100,1797,PC,2022/11/7,1,6513.0,,2
MA-KF20-04601AA,100,1797,PC,2023/5/9,1,6813.0,,2
MA-KF20-04601AA,100,1797,PC,2024/5/1,1,6768.0,,2
MA-KF20-04602AA,100,1797,PC,2016/2/26,0,4950.0,,2
MA-KF20-04602AA,100,1797,PC,2016/8/2,1,5325.0,,2
MA-KF20-04602AA,100,1797,PC,2018/2/8,1,5538.0,,2
MA-KF20-04602AA,100,1797,PC,2021/7/16,1,5763.0,,2
MA-KF20-04602AA,100,1797,PC,2021/9/17,1,5913.0,,2
MA-KF20-04602AA,100,1797,PC,2022/4/4,0,6213.0,,2
MA-KF20-04602AA,100,1797,PC,2022/11/7,1,6513.0,,2
MA-KF20-04602AA,100,1797,PC,2023/5/9,1,6813.0,,2
MA-KF20-04602AA,100,1797,PC,2024/5/1,1,6768.0,,2
MA-RH-0031A-05C,100,1797,PC,2013/6/1,1,1221.0,,2
MA-RH-0031A-05C,100,1797,PC,2017/11/6,0,1280.0,,2
MA-RH-0031A-05C,100,1797,PC,2021/7/16,1,1114.0,,2
MA-RH-0031A-05C,100,1797,PC,2021/7/21,1,1336.0,,2
MA-RH-0031A-05C,100,1797,PC,2022/4/4,0,1447.0,,2
MA-RH-0031A-05C,100,1797,PC,2023/5/12,1,1470.0,,2
MA-RH-0031A-05F,100,1797,PC,2013/6/1,1,1747.0,,2
MA-RH-0031A-05F,100,1797,PC,2017/11/6,0,1834.0,,2
MA-RH-0031A-05F,100,1797,PC,2021/7/16,1,1727.0,,2
MA-RH-0031A-05F,100,1797,PC,2021/7/21,1,1921.0,,2
MA-RH-0031A-05F,100,1797,PC,2022/4/4,0,2095.0,,2
MA-RH-0031A-05F,100,1797,PC,2023/5/12,1,2115.0,,2
MA-RH-0031A-05H,100,1797,PC,2013/6/1,1,2120.0,,2
MA-RH-0031A-05H,100,1797,PC,2015/6/1,1,1667.0,,2
MA-RH-0031A-05H,100,1797,PC,2017/11/6,0,1741.0,,2
MA-RH-0031A-05H,100,1797,PC,2021/7/16,1,1471.0,,2
MA-RH-0031A-05H,100,1797,PC,2021/7/21,1,1815.0,,2
MA-RH-0031A-05H,100,1797,PC,2022/4/4,0,1962.0,,2
MA-RH-0031A-05H,100,1797,PC,2023/5/12,1,1997.0,,2
MA-RH-0031A-07E,100,1797,PC,2013/6/1,1,1469.0,,2
MA-RH-0031A-07E,100,1797,PC,2015/6/1,1,1463.0,,2
MA-RH-0031A-07E,100,1797,PC,2017/11/6,0,1526.0,,2
MA-RH-0031A-07E,100,1797,PC,2021/7/16,1,1260.0,,2
MA-RH-0031A-07E,100,1797,PC,2021/7/21,1,1589.0,,2
MA-RH-0031A-07E,100,1797,PC,2022/4/4,0,1715.0,,2
MA-RH-0031A-07E,100,1797,PC,2023/5/12,1,1748.0,,2
MA-SPL-2784AA04,100,1797,PC,2018/12/10,100,172.0,,2
MA-SPL-2784AA04,100,1797,PC,2021/7/16,1,177.0,,2
MA-SPL-2784AA04,100,1797,PC,2021/9/17,1,180.0,,2
MA-SPL-2784AA04,100,1797,PC,2022/4/4,0,186.0,,2
MA-SPL-2784AA04,100,1797,PC,2022/11/7,1,192.0,,2
MA-SPL-2784AA04,100,1797,PC,2023/5/9,1,198.0,,2
MA-SPL-2963CA01,100,1797,PC,2024/2/28,1,2899.0,,2
MA-100-111BE,100,1800,PC,2018/9/5,1,10000.0,,2
MA-100-111BE,100,1800,PC,2021/7/20,1,10549.0,,2
MA-100-111BE,100,1800,PC,2021/10/8,1,10916.0,,2
