ID,SKDK,KUMITATENO,MODEL,INCH,GAUGE,SETU_F,KOSUU,SEISANJI,KUMIKAISHI,KUMIKAISHI_DATE,CAT2,TUKI,KumitatenoLen,TYPE,KUMITATENO_Job,JOB_1_0,JOB_1,JOB_2_0,JOB_2,JOB_3_0,JOB_3,JOB_4_0,JOB_4,JOB_5_0,JOB_5,JOB_6_0,JOB_6,JOB_7_0,JOB_7,JOB_8_0,JOB_8,DENPYONO,jobCode,itemCode,lotCode,parentJobCode,comment,qty,start,suspend,end,time,intStart,intSuspend,intEnd,assignedResInfo,resultQty,resultStart,resultEnd,resultTime,uEST,uLST,uEET,uLET,uTime,uQty,uOverlapFactor,uProductionFactor,status,timeFixedFlag,resFixedFlag,assignFlag,pendingFlag,level,mainResCode,originalQty,originalJobCode,processCode,extension,rsv1,rsv2,rsv3,rsv4,rsv5,rsv6,rsv7,rsv8,rsv9,rsv10
206,DK,K7277,OD6B-M-8ERS,30.0,24,78-405A30,1,25110,20251113,2025-11-13 00:00:00,D405,2511,5,78,K7277,2025-11-07 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000125873,K7277:SL1:1,78-405A30         2411,K7277,,,1,2001-01-01 00:00:00,,2001-01-01 00:00:00,176040,,,,"M,FF,0",0.0,2025-11-05 06:34:00,,,,,,,,,,,N,0,0,0,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,S_S___,,CC
207,DK,K7278,OD6B-M-8ERS,30.0,24,78-405A30,1,25110,20251113,2025-11-13 00:00:00,D405,2511,5,78,K7278,2025-11-07 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000125875,K7278:SL1:1,78-405A30         2411,K7278,,,1,2001-01-01 00:00:00,,2001-01-01 00:00:00,176040,,,,"M,FF,0",0.0,2025-11-04 09:37:00,,,,,,,,,,,N,0,0,0,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,S_S___,,PS
208,DK,K7279,OD6B-M-8ERS,30.0,24,78-405A30,1,25110,20251113,2025-11-13 00:00:00,D405,2511,5,78,K7279,2025-11-07 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,2025-11-11 00:00:00,,2025-11-12 00:00:00,,2025-11-12 00:00:00,,,,F000125877,K7279:SL1:1,78-405A30         2411,K7279,,,1,2001-01-01 00:00:00,,2001-01-01 00:00:00,176040,,,,"M,FF,0",0.0,2025-11-04 09:37:00,,,,,,,,,,,N,0,0,0,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,S_S___,,PS
209,DK,K7317,M-9ME22,30.0,32,78-405A30,1,25110,20251127,2025-11-27 00:00:00,D405,2511,5,78,K7317,2025-11-19 00:00:00,,2025-11-19 00:00:00,,2025-11-20 00:00:00,,,,2025-11-21 00:00:00,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,,,F000127275,K7317:SL1:1,78-405A30         3211,K7317,,,1,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
21,DK,L028,OD6B-M-8ERS,30.0,28,478-409AA30,1,25115,20251104,2025-11-05 00:00:00,D409,2511,4,478,L028,2025-10-29 00:00:00,2025-10-23 00:00:00,2025-10-29 00:00:00,2025-10-23 00:00:00,2025-10-30 00:00:00,2025-10-24 00:00:00,,,2025-10-31 00:00:00,2025-10-27 00:00:00,2025-11-04 00:00:00,2025-10-27 00:00:00,2025-11-04 00:00:00,2025-10-28 00:00:00,,,F000124466,L028:SL1:1,78-405A30         2811,L028,,,1,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400,,,,"M,FF,0",1.0,2025-10-17 17:27:00,2025-10-22 08:39:00,,,,,,,,,,C,0,0,0,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,S_S___,,US
210,DK,K7318,M-9ME22,30.0,32,78-405A30,1,25110,20251127,2025-11-27 00:00:00,D405,2511,5,78,K7318,2025-11-19 00:00:00,,2025-11-19 00:00:00,,2025-11-20 00:00:00,,,,2025-11-21 00:00:00,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,,,F000127277,K7318:SL1:1,78-405A30         3211,K7318,,,1,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
211,DK,K7319,M-9ME22,30.0,32,78-405A30,1,25110,20251127,2025-11-27 00:00:00,D405,2511,5,78,K7319,2025-11-19 00:00:00,,2025-11-19 00:00:00,,2025-11-20 00:00:00,,,,2025-11-21 00:00:00,,2025-11-25 00:00:00,,2025-11-26 00:00:00,,,,F000127279,K7319:SL1:1,78-405A30         3211,K7319,,,1,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,,,
212,DK,L011,OD6B-M-8MES,34.0,32,78-405A34,1,25116,20251106,2025-11-07 00:00:00,D405,2511,4,78,L011,2025-10-30 00:00:00,2025-10-28 00:00:00,2025-10-30 00:00:00,2025-10-28 00:00:00,2025-10-31 00:00:00,2025-10-29 00:00:00,,,2025-11-04 00:00:00,2025-10-29 00:00:00,2025-11-05 00:00:00,2025-10-31 00:00:00,2025-11-06 00:00:00,2025-11-01 00:00:00,,,F000125160,L011:SL1:1,78-405A34         3211,L011,,,1,2001-01-01 00:00:00,,2001-01-01 00:00:00,244440,,,,"M,BL,0",1.0,2025-10-22 16:28:00,2025-10-28 13:55:00,,,,,,,,,,C,0,0,0,0,1,BL,1,,SL1,,2001/01/01 00:00:00,2001/01/01 00:00:00,244440,,,,,S_S___,,BL
213,DK,L012,OD6B-M-8MES,34.0,32,78-405A34,1,25116,20251106,2025-11-07 00:00:00,D405,2511,4,78,L012,2025-10-30 00:00:00,2025-10-29 00:00:00,2025-10-30 00:00:00,2025-10-29 00:00:00,2025-10-31 00:00:00,2025-10-30 00:00:00,,,2025-11-04 00:00:00,2025-10-30 00:00:00,2025-11-05 00:00:00,2025-10-31 00:00:00,2025-11-06 00:00:00,2025-10-31 00:00:00,,,F000125162,L012:SL1:1,78-405A34         3211,L012,,,1,2001-01-01 00:00:00,,2001-01-01 00:00:00,244440,,,,"M,BL,0",1.0,2025-10-22 16:27:00,2025-10-29 15:44:00,,,,,,,,,,C,0,0,0,0,1,BL,1,,SL1,,2001/01/01 00:00:00,2001/01/01 00:00:00,244440,,,,,S_S___,,CC
214,DK,L013,OD6B-M-8MES,34.0,32,78-405A34,1,25116,20251106,2025-11-07 00:00:00,D405,2511,4,78,L013,2025-10-30 00:00:00,2025-10-30 00:00:00,2025-10-30 00:00:00,2025-10-27 00:00:00,2025-10-31 00:00:00,2025-10-28 00:00:00,,,2025-11-04 00:00:00,2025-10-29 00:00:00,2025-11-05 00:00:00,2025-10-30 00:00:00,2025-11-06 00:00:00,2025-11-01 00:00:00,,,F000125164,L013:SL1:1,78-405A34         3211,L013,,,1,2021-02-12 08:00:00,,2021-02-22 09:54:00,244440,,,,"M,BL,0",1.0,2025-10-20 15:31:00,2025-10-25 14:16:00,,,,,,,,,,C,0,0,0,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,S_S___,,S
215,DK,L014,OD6B-M-8MES,34.0,32,78-405A34,1,25116,20251106,2025-11-07 00:00:00,D405,2511,4,78,L014,2025-10-30 00:00:00,2025-10-27 00:00:00,2025-10-30 00:00:00,2025-10-28 00:00:00,2025-10-31 00:00:00,2025-10-28 00:00:00,,,2025-11-04 00:00:00,2025-10-29 00:00:00,2025-11-05 00:00:00,2025-10-30 00:00:00,2025-11-06 00:00:00,2025-10-31 00:00:00,,,F000125166,L014:SL1:1,78-405A34         3211,L014,,,1,2021-02-12 08:00:00,,2021-02-22 09:54:00,244440,,,,"M,BL,0",1.0,2025-10-22 16:27:00,2025-10-27 09:17:00,,,,,,,,,,C,0,0,0,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,S_S___,,Y
216,DK,L015,OD6B-M-8MES,34.0,32,78-405A34,1,25116,20251106,2025-11-07 00:00:00,D405,2511,4,78,L015,2025-10-30 00:00:00,2025-10-27 00:00:00,2025-10-30 00:00:00,2025-10-28 00:00:00,2025-10-31 00:00:00,2025-10-28 00:00:00,,,2025-11-04 00:00:00,2025-10-29 00:00:00,2025-11-05 00:00:00,2025-10-30 00:00:00,2025-11-06 00:00:00,2025-10-31 00:00:00,,,F000125168,L015:SL1:1,78-405A34         3211,L015,,,1,2021-02-12 08:00:00,,2021-02-22 09:54:00,244440,,,,"M,BL,0",1.0,2025-10-22 16:28:00,2025-10-27 09:17:00,,,,,,,,,,C,0,0,0,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,S_S___,,W
217,DK,L016,OD6B-M-8MES,34.0,32,78-405A34,1,25117,20251110,2025-11-11 00:00:00,D405,2511,4,78,L016,2025-11-04 00:00:00,2025-11-03 00:00:00,2025-11-04 00:00:00,2025-11-04 00:00:00,2025-11-05 00:00:00,2025-11-05 00:00:00,,,2025-11-06 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,F000125170,L016:SL1:1,78-405A34         3211,L016,,,1,2001-01-01 00:00:00,,2001-01-01 00:00:00,244440,,,,"M,BL,0",1.0,2025-10-27 16:09:00,2025-10-31 09:22:00,,,,,,,,,,C,0,0,0,0,1,BL,1,,SL1,,2001/01/01 00:00:00,2001/01/01 00:00:00,244440,,,,,S_S___,,Y
218,DK,L017,OD6B-M-8MES,34.0,32,78-405A34,1,25117,20251110,2025-11-11 00:00:00,D405,2511,4,78,L017,2025-11-04 00:00:00,2025-11-04 00:00:00,2025-11-04 00:00:00,2025-11-05 00:00:00,2025-11-05 00:00:00,,,,2025-11-06 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,F000125172,L017:SL1:1,78-405A34         3211,L017,,,1,2001-01-01 00:00:00,,2001-01-01 00:00:00,244440,,,,"M,BL,0",1.0,2025-10-27 17:30:00,2025-11-04 08:28:00,,,,,,,,,,C,0,0,0,0,1,BL,1,,SL1,,2001/01/01 00:00:00,2001/01/01 00:00:00,244440,,,,,S_S___,,F
219,DK,L018,OD6B-M-8MES,34.0,32,78-405A34,1,25117,20251110,2025-11-11 00:00:00,D405,2511,4,78,L018,2025-11-04 00:00:00,,2025-11-04 00:00:00,,2025-11-05 00:00:00,,,,2025-11-06 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,F000125174,L018:SL1:1,78-405A34         3211,L018,,,1,2001-01-01 00:00:00,,2001-01-01 00:00:00,244440,,,,"M,BL,0",1.0,2025-10-29 07:55:00,2025-11-06 08:38:00,,,,,,,,,,C,0,0,0,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,S_S___,,US
22,DK,L029,OD6B-M-8ERS,30.0,28,478-409AA30,1,25115,20251104,2025-11-05 00:00:00,D409,2511,4,478,L029,2025-10-29 00:00:00,2025-10-27 00:00:00,2025-10-29 00:00:00,2025-10-27 00:00:00,2025-10-30 00:00:00,2025-10-28 00:00:00,,,2025-10-31 00:00:00,2025-10-28 00:00:00,2025-11-04 00:00:00,2025-10-29 00:00:00,2025-11-04 00:00:00,2025-10-29 00:00:00,,,F000124496,L029:SL1:1,78-405A30         2811,L029,,,1,2021-02-12 08:00:00,,2021-02-19 08:40:00,200400,,,,"M,FF,0",1.0,2025-10-17 16:37:00,2025-10-24 09:13:00,,,,,,,,,,C,0,0,0,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/19 08:40:00,200400,,,,,S_S___,,DD
220,DK,L019,OD6B-M-8MES,34.0,32,78-405A34,1,25117,20251110,2025-11-11 00:00:00,D405,2511,4,78,L019,2025-11-04 00:00:00,,2025-11-04 00:00:00,,2025-11-05 00:00:00,,,,2025-11-06 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,F000125176,L019:SL1:1,78-405A34         3211,L019,,,1,2001-01-01 00:00:00,,2001-01-01 00:00:00,244440,,,,"M,BL,0",1.0,2025-10-28 14:11:00,2025-11-05 15:04:00,,,,,,,,,,C,0,0,0,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,S_S___,,BL
221,DK,L020,OD6B-M-8MES,34.0,32,78-405A34,1,25117,20251110,2025-11-11 00:00:00,D405,2511,4,78,L020,2025-11-04 00:00:00,2025-11-04 00:00:00,2025-11-04 00:00:00,2025-11-05 00:00:00,2025-11-05 00:00:00,,,,2025-11-06 00:00:00,,2025-11-07 00:00:00,,2025-11-10 00:00:00,,,,F000125178,L020:SL1:1,78-405A34         3211,L020,,,1,2021-02-12 08:00:00,,2021-02-22 09:54:00,244440,,,,"M,BL,0",1.0,2025-10-29 15:45:00,2025-11-04 07:29:00,,,,,,,,,,C,0,0,0,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,S_S___,,CC
222,DK,L031,OD5B-M-9ME42,34.0,22,78-405A34,1,25111,20251020,2025-10-21 00:00:00,D405,2511,4,78,L031,2025-10-15 00:00:00,2025-10-08 00:00:00,2025-10-15 00:00:00,2025-10-09 00:00:00,2025-10-16 00:00:00,2025-10-10 00:00:00,,,2025-10-17 00:00:00,2025-10-10 00:00:00,2025-10-20 00:00:00,2025-10-10 00:00:00,2025-10-20 00:00:00,2025-10-14 00:00:00,,,F000123566,L031:SL1:1,78-405A34         2211,L031,,,1,2001-01-01 00:00:00,,2001-01-01 00:00:00,215040,,,,"M,BL,0",1.0,2025-10-02 12:00:00,2025-10-08 10:09:00,,,,,,,,,,C,0,0,0,0,1,BL,1,,SL1,,2001/01/01 00:00:00,2001/01/01 00:00:00,215040,,,,,S_S___,,US
223,DK,L032,OD5B-M-9ME42,34.0,22,78-405A34,1,25111,20251020,2025-10-21 00:00:00,D405,2511,4,78,L032,2025-10-15 00:00:00,2025-10-08 00:00:00,2025-10-15 00:00:00,2025-10-09 00:00:00,2025-10-16 00:00:00,2025-10-10 00:00:00,,,2025-10-17 00:00:00,2025-10-14 00:00:00,2025-10-20 00:00:00,2025-10-14 00:00:00,2025-10-20 00:00:00,2025-10-14 00:00:00,,,F000123589,L032:SL1:1,78-405A34         2211,L032,,,1,2001-01-01 00:00:00,,2001-01-01 00:00:00,215040,,,,"M,BL,0",1.0,2025-10-02 13:58:00,2025-10-08 09:04:00,,,,,,,,,,C,0,0,0,0,1,BL,1,,SL1,,2001/01/01 00:00:00,2001/01/01 00:00:00,215040,,,,,S_S___,,N
224,DK,L033,OD5B-M-9ME42,34.0,22,78-405A34,1,25111,20251020,2025-10-21 00:00:00,D405,2511,4,78,L033,2025-10-15 00:00:00,2025-10-06 00:00:00,2025-10-15 00:00:00,2025-10-06 00:00:00,2025-10-16 00:00:00,2025-10-06 00:00:00,,,2025-10-17 00:00:00,2025-10-07 00:00:00,2025-10-20 00:00:00,2025-10-07 00:00:00,2025-10-20 00:00:00,2025-10-14 00:00:00,,,F000123612,L033:SL1:1,78-405A34         2211,L033,,,1,2001-01-01 00:00:00,,2001-01-01 00:00:00,215040,,,,"M,BL,0",1.0,2025-10-01 09:40:00,2025-10-04 10:53:00,,,,,,,,,,C,0,0,0,0,1,BL,1,,SL1,,2001/01/01 00:00:00,2001/01/01 00:00:00,215040,,,,,S_S___,,PT
225,DK,L034,OD5B-M-9ME42,34.0,22,78-405A34,1,25111,20251020,2025-10-21 00:00:00,D405,2511,4,78,L034,2025-10-15 00:00:00,2025-10-03 00:00:00,2025-10-15 00:00:00,2025-10-06 00:00:00,2025-10-16 00:00:00,2025-10-06 00:00:00,,,2025-10-17 00:00:00,2025-10-07 00:00:00,2025-10-20 00:00:00,2025-10-07 00:00:00,2025-10-20 00:00:00,2025-10-08 00:00:00,,,F000123635,L034:SL1:1,78-405A34         2211,L034,,,1,2001-01-01 00:00:00,,2001-01-01 00:00:00,215040,,,,"M,BL,0",1.0,2025-10-01 09:40:00,2025-10-04 10:53:00,,,,,,,,,,C,0,0,0,0,1,BL,1,,SL1,,2001/01/01 00:00:00,2001/01/01 00:00:00,215040,,,,,S_S___,,PT
