区分コード,完成部番,単位数分子1,単位数分母1,前工程1,単位数分子2,単位数分母2,前工程2,単位数分子3,単位数分母3,前工程3,単位数分子4,単位数分母4,前工程4,単位数分子5,単位数分母5,前工程5,単位数分子6,単位数分母6,前工程6
I,1831-501BB32,1.0,1,LA-1831-501BA32-DF,1.0,1.0,L1-1831-501BA32,1.0,1.0,MA-1831-501BA32,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-501DB32,1.0,1,LA-1831-501AA32-DF,1.0,1.0,L1-1831-501AA32,1.0,1.0,MA-1831-501AA32,0.0,0.0,,0.0,0.0,,0.0,0.0,
H,87-405LA340,1.0,1,L1-87-405EA34-S,1.0,1.0,MA-87-40534-S,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-501BA38,1.0,1,LA-1831-501BA38-DF,1.0,1.0,L1-1831-501BA38,1.0,1.0,MA-1831-501BA38,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3164-502AA38,1.0,1,L1-3164-502AA38,1.0,1.0,MA-3164-502AA38,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
H,87-405QA380,1.0,1,L1-87-405EA38,1.0,1.0,MA-87-40538,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3164-608AA38,1.0,1,L1-3164-608AA38,1.0,4.0,MA-603-608AA38-DRUM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3164-601EA38,1.0,1,PL-3164-601EA38,21.0,1.0,MC-603-601-BLOCK,1.0,1.0,MA-603-601-BLOCK,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3242-651AB36,1.0,1,LA-RH-0156-MC,1.0,1.0,MA-RH-0156,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
H,740-409HA140,1.0,1,L1-740-40914-S,1.0,5.0,MA-740-40914-S,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3164-502AA36,1.0,1,L1-3164-502AA36,1.0,1.0,MA-3164-502AA36,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3164-502AA26,1.0,1,L1-3164-502AA26,1.0,1.0,MA-3164-502AA26,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3139-608BA32,1.0,1,L1-3139-60832,1.0,3.0,MA-973-608AA32-DRUM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-406AA36,1.0,1,LA-1831-406AA36-MC,1.0,1.0,LA-1831-406AA36-D,1.0,1.0,L1-1831-406AA36,1.0,1.0,MA-1831-406AA36,0.0,0.0,,0.0,0.0,
H,5177-405AA330,1.0,1,L1-5177-405AA33-S,1.0,1.0,MA-5177-405AA33-S,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
H,5167-409AA330,1.0,1,L1-79-409B33-S,1.0,1.0,MA-79-409B33-S,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5177-601AA33,1.0,1,LA-5177-601AA33-L2,1.0,1.0,L1-5177-601AA33,1.0,1.0,MA-161-601BA33,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-406AA26,1.0,1,LA-1831-406AA26-MC,1.0,1.0,LA-1831-406AA26-D,1.0,1.0,L1-1831-406AA26,1.0,1.0,MA-1831-406AA26,0.0,0.0,,0.0,0.0,
I,5177-501AA33,1.0,1,LA-161-501AA33-DF,1.0,1.0,L1-161-501AA33,1.0,1.0,MA-161-501AA33,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5177-602AA33,1.0,1,MA-RH-0031K-06A,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5177-602BA33,1.0,1,MA-RH-0031A-05C,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-501CA32,1.0,1,LA-1831-501BA32-DF,1.0,1.0,L1-1831-501BA32,1.0,1.0,MA-1831-501BA32,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-501CA34,1.0,1,LA-1831-501BA34-DF,1.0,1.0,L1-1831-501BA34,1.0,1.0,MA-1831-501BA34,0.0,0.0,,0.0,0.0,,0.0,0.0,
H,742-410BA300,1.0,4,LC-970-41030-S,1.0,1.0,MA-970-41030-S,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5177-502AA33,1.0,1,L1-5177-502AA33,1.0,1.0,MA-5177-502AA33,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,4117-601FA34,1.0,1,L1-748-601AA34,1.0,1.0,MA-748-601AA34,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3139-608BA34,1.0,1,L1-3139-60834,1.0,3.0,MA-973-608AA34-DRUM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5529-501CA34,1.0,1,LA-5529-501CA34-DF,1.0,1.0,L1-5529-501CA34,1.0,1.0,MA-5529-501CA34,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,171-406LA36,1.0,1,LA-171-406LA36-MC,1.0,1.0,LA-171-406AA36-D,1.0,1.0,L1-171-406AA36,1.0,1.0,MA-171-406AA36,0.0,0.0,,0.0,0.0,
I,1731-103AA14,1.0,1,MC-1731-103AA14,1.0,1.0,MA-1731-103AA14,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3153-652AB38,1.0,4,L1-720-65238-DRUM,1.0,1.0,MA-720-65238-DRUM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3242-608AB36,1.0,1,L1-3242-608AA36,1.0,3.0,MA-973-608AA36-DRUM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1731-103BA24,1.0,1,MA-1731-103BA24,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3139-502FB36,40.0,1,MA-RH-0175KD-21AA,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5545-502BA30,1.0,1,PEFIN-5545-502BA30,1.0,1.0,MA-5545-502,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-501AA26,1.0,1,LA-1831-501AA26-DF,1.0,1.0,L1-1831-501AA26,1.0,1.0,MA-1831-501AA26,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-501BA26,1.0,1,LA-1831-501BA26-DF,1.0,1.0,L1-1831-501BA26,1.0,1.0,MA-1831-501BA26,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,G-6501JB,1.0,1,MC-G-6501JB,1.0,1.0,MA-G-6501JB,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-406AA40,1.0,1,LA-1831-406AA40-MC,1.0,1.0,LA-1831-406AA40-D,1.0,1.0,L1-1831-406AA40,1.0,1.0,MA-1831-406AA40,0.0,0.0,,0.0,0.0,
H,335-405BA340,1.0,1,L1-335-405AA34-S,1.0,1.0,MA-335-405AA34-S,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3139-608BA30,1.0,1,L1-3139-60830,1.0,3.0,MA-973-608AA30-DRUM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,352B-602BB34,1.0,1,MA-RH-0031A-05C,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3165-502AA30,1.0,1,L1-3164-502AA30,1.0,1.0,MA-3164-502AA30,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,4115-601FA30,1.0,1,L1-748-601AA30,1.0,1.0,MA-748-601AA30,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-501AA36,1.0,1,LA-1831-501AA36-DF,1.0,1.0,L1-1831-501AA36,1.0,1.0,MA-1831-501AA36,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-406AA42,1.0,1,LA-1831-406AA42-MC,1.0,1.0,LA-1831-406AA42-D,1.0,1.0,L1-1831-406AA42,1.0,1.0,MA-1831-406AA42,0.0,0.0,,0.0,0.0,
I,3242-502BA36,1.0,1,L1-4109-502AA36,1.0,1.0,MA-4109-502AA36,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5165-501AA38,1.0,1,LA-161-501QA38-DF,1.0,1.0,L1-161-501QA38,1.0,1.0,MA-161-501QA38,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5165-601AA38,1.0,1,LA-165-601BA40-L2,1.0,1.0,L1-165-601BA40,1.0,1.0,MA-165-601BA40,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5165-641AA38,1.0,4,L1-485-641BA38-DRUM,1.0,1.0,MA-485-641BA38-DRUM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5165-602AA38,1.0,1,MA-RH-0031A-06E,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5165-602BA38,1.0,1,MA-RH-0031A-05C,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5165-502AA38,1.0,1,PL-5165-502AA38,1.0,1.0,L1-474-502AA38,1.0,1.0,MA-474-502AA38,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3164-608AA32,1.0,1,L1-3164-608AA32,1.0,4.0,MA-603-608AA32-DRUM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3164-502AA40,1.0,1,L1-3164-502AA40,1.0,1.0,MA-3164-502AA40,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3164-608AA36,1.0,1,L1-3164-608AA36,1.0,4.0,MA-603-608AA36-DRUM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
H,87-405MA300,1.0,1,L1-87-405EA30-S,1.0,1.0,MA-87-40530-S,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3164-608AA40,1.0,1,L1-3164-608AA40,1.0,4.0,MA-603-608AA40-DRUM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5312-501AA33,1.0,1,LA-161-501PA33-DF,1.0,1.0,L1-161-501PA33,1.0,1.0,MA-161-501PA33,0.0,0.0,,0.0,0.0,,0.0,0.0,
H,5312-405AA330,1.0,1,L1-5312-405AA33-S,1.0,1.0,MA-335-405AA33-S,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-501AA40,1.0,1,LA-1831-501AA40-DF,1.0,1.0,L1-1831-501AA40,1.0,1.0,MA-1831-501AA40,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-501BA36,1.0,1,LA-1831-501BA36-DF,1.0,1.0,L1-1831-501BA36,1.0,1.0,MA-1831-501BA36,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-501BA40,1.0,1,LA-1831-501BA40-DF,1.0,1.0,L1-1831-501BA40,1.0,1.0,MA-1831-501BA40,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5312-501BA33,1.0,1,LA-5312-501BA33-DF,1.0,1.0,L1-5312-501BA33,1.0,1.0,MA-335-501BA33,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,6105-502FA34,1.0,1,L1-5517-502AA34,1.0,1.0,MA-5517-502AA34,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3538-502FA34,1.0,1,L1-954-50234,1.0,1.0,MA-954-50234,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3550-502EA34,1.0,1,L1-954-50234,1.0,1.0,MA-954-50234,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,19B-406ZA22,1.0,1,LA-19B-406ZA22-MC,1.0,1.0,LA-19B-406ZA22-D,1.0,1.0,L1-19B-406ZA22,1.0,1.0,MA-19B-406ZA22,0.0,0.0,,0.0,0.0,
H,3239-410CA300,1.0,4,LC-970-41030-S,1.0,1.0,MA-970-41030-S,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-501BA42,1.0,1,LA-1831-501BA42-DF,1.0,1.0,L1-1831-501BA42,1.0,1.0,MA-1831-501BA42,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3922-601FA30,1.0,1,L1-748-601AA30,1.0,1.0,MA-748-601AA30,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3922-502KA30,1.0,1,PL-3922-502KA30,1.0,1.0,L1-3922-502AC30,1.0,1.0,MA-600-502AA30,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,4109-601FA30,1.0,1,L1-748-601AA30,1.0,1.0,MA-748-601AA30,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
H,87-405QA320,1.0,1,L1-87-405EA32,1.0,1.0,MA-87-40532,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
H,87-405QA360,1.0,1,L1-87-405EA36,1.0,1.0,MA-87-40536,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
H,87-405QA400,1.0,1,L1-87-405EA40,1.0,1.0,MA-87-40540,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,4109-502KA30,1.0,1,PL-4109-502KA30,1.0,1.0,L1-4109-502AA30,1.0,1.0,MA-4109-502AA30,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3164-601EA32,1.0,1,PL-3164-601EA32,19.0,1.0,MC-603-601-BLOCK,1.0,1.0,MA-603-601-BLOCK,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3164-601EA36,1.0,1,PL-3164-601EA36,21.0,1.0,MC-603-601-BLOCK,1.0,1.0,MA-603-601-BLOCK,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3164-601EA40,23.0,1,MC-603-601-BLOCK,1.0,1.0,MA-603-601-BLOCK,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,6207-602NA34,1.0,1,MA-RH-0031A-05H,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,6207-602PA34,1.0,1,MA-RH-0031A-05H,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3139-601FA34,1.0,1,PL-3139-601FA34,19.0,1.0,MA-RV-0173,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3153-652AB40,1.0,4,L1-720-65240-DRUM,1.0,1.0,MA-720-65240-DRUM,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
H,478-409NA300,1.0,1,L1-79-409B30-S,1.0,1.0,MA-79-409B30-S,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3164-502EA32,1.0,1,PL-3164-502EA32,1.0,1.0,L1-3164-502AA32,1.0,1.0,MA-3164-502AA32,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,1831-501AA42,1.0,1,LA-1831-501AA42-DF,1.0,1.0,L1-1831-501AA42,1.0,1.0,MA-1831-501AA42,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,3164-502EA36,1.0,1,L1-3164-502AA36,1.0,1.0,MA-3164-502AA36,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5154-602EA36,1.0,1,MA-RH-0031K-06B,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,
I,5154-502EA36,1.0,1,PL-5154-502EA36,1.0,1.0,L1-474-502AA36,1.0,1.0,MA-474-502AA36,0.0,0.0,,0.0,0.0,,0.0,0.0,
