No,完成部番,単位数分子,単位数分母,前工程
6,474-502AA34,1.0,1,L1-474-502AA34
1,479-502AA34,0.0,0.0,
2,479-502AA34,0.0,0.0,
3,479-502AA34,0.0,0.0,
4,479-502AA34,0.0,0.0,
5,479-502AA34,1.0,1.0,MA-474-502AA34
6,479-502AA34,1.0,1,L1-474-502AA34
1,5142-502AA34,0.0,0.0,
2,5142-502AA34,0.0,0.0,
3,5142-502AA34,0.0,0.0,
4,5142-502AA34,0.0,0.0,
5,5142-502AA34,1.0,1.0,MA-474-502AA34
6,5142-502AA34,1.0,1,L1-474-502AA34
1,5213-502AA34,0.0,0.0,
2,5213-502AA34,0.0,0.0,
3,5213-502AA34,0.0,0.0,
4,5213-502AA34,0.0,0.0,
5,5213-502AA34,1.0,1.0,MA-474-502AA34
6,5213-502AA34,1.0,1,L1-474-502AA34
1,474-502AA36,0.0,0.0,
2,474-502AA36,0.0,0.0,
3,474-502AA36,0.0,0.0,
4,474-502AA36,0.0,0.0,
5,474-502AA36,1.0,1.0,MA-474-502AA36
6,474-502AA36,1.0,1,L1-474-502AA36
1,5142-502AA36,0.0,0.0,
2,5142-502AA36,0.0,0.0,
3,5142-502AA36,0.0,0.0,
4,5142-502AA36,0.0,0.0,
5,5142-502AA36,1.0,1.0,MA-474-502AA36
6,5142-502AA36,1.0,1,L1-474-502AA36
1,5213-502AA36,0.0,0.0,
2,5213-502AA36,0.0,0.0,
3,5213-502AA36,0.0,0.0,
4,5213-502AA36,0.0,0.0,
5,5213-502AA36,1.0,1.0,MA-474-502AA36
6,5213-502AA36,1.0,1,L1-474-502AA36
1,474-502AB38,0.0,0.0,
2,474-502AB38,0.0,0.0,
3,474-502AB38,0.0,0.0,
4,474-502AB38,0.0,0.0,
5,474-502AB38,1.0,1.0,MA-474-502AA38
6,474-502AB38,1.0,1,L1-474-502AA38
1,474-502EA38,0.0,0.0,
2,474-502EA38,0.0,0.0,
3,474-502EA38,0.0,0.0,
4,474-502EA38,0.0,0.0,
5,474-502EA38,1.0,1.0,MA-474-502AA38
6,474-502EA38,1.0,1,L1-474-502AA38
1,5128-502AA38,0.0,0.0,
2,5128-502AA38,0.0,0.0,
3,5128-502AA38,0.0,0.0,
4,5128-502AA38,0.0,0.0,
5,5128-502AA38,1.0,1.0,MA-474-502AA38
6,5128-502AA38,1.0,1,L1-474-502AA38
1,5128-502EA38,0.0,0.0,
2,5128-502EA38,0.0,0.0,
3,5128-502EA38,0.0,0.0,
4,5128-502EA38,0.0,0.0,
5,5128-502EA38,1.0,1.0,MA-474-502AA38
6,5128-502EA38,1.0,1,L1-474-502AA38
1,5142-502AA38,0.0,0.0,
2,5142-502AA38,0.0,0.0,
3,5142-502AA38,0.0,0.0,
4,5142-502AA38,0.0,0.0,
5,5142-502AA38,1.0,1.0,MA-474-502AA38
6,5142-502AA38,1.0,1,L1-474-502AA38
1,485-502JA34,0.0,0.0,
2,485-502JA34,0.0,0.0,
3,485-502JA34,0.0,0.0,
4,485-502JA34,0.0,0.0,
5,485-502JA34,1.0,1.0,MA-485-502AA34
6,485-502JA34,1.0,1,L1-485-502AA34
1,E474-502JB34,0.0,0.0,
2,E474-502JB34,0.0,0.0,
3,E474-502JB34,0.0,0.0,
4,E474-502JB34,0.0,0.0,
5,E474-502JB34,1.0,1.0,MA-485-502AA34
6,E474-502JB34,1.0,1,L1-485-502AA34
1,474-641AB30,0.0,0.0,
2,474-641AB30,0.0,0.0,
3,474-641AB30,0.0,0.0,
4,474-641AB30,0.0,0.0,
5,474-641AB30,1.0,1.0,MA-485-641BA30-DRUM
6,474-641AB30,1.0,4,L1-485-641BA30-DRUM
1,478-641AB30,0.0,0.0,
2,478-641AB30,0.0,0.0,
3,478-641AB30,0.0,0.0,
4,478-641AB30,0.0,0.0,
5,478-641AB30,1.0,1.0,MA-485-641BA30-DRUM
6,478-641AB30,1.0,4,L1-485-641BA30-DRUM
1,479-641AB30,0.0,0.0,
2,479-641AB30,0.0,0.0,
3,479-641AB30,0.0,0.0,
4,479-641AB30,0.0,0.0,
5,479-641AB30,1.0,1.0,MA-485-641BA30-DRUM
6,479-641AB30,1.0,4,L1-485-641BA30-DRUM
1,485-641BB30,0.0,0.0,
2,485-641BB30,0.0,0.0,
3,485-641BB30,0.0,0.0,
4,485-641BB30,0.0,0.0,
5,485-641BB30,1.0,1.0,MA-485-641BA30-DRUM
6,485-641BB30,1.0,4,L1-485-641BA30-DRUM
1,5108-641AB30,0.0,0.0,
2,5108-641AB30,0.0,0.0,
3,5108-641AB30,0.0,0.0,
4,5108-641AB30,0.0,0.0,
5,5108-641AB30,1.0,1.0,MA-485-641BA30-DRUM
6,5108-641AB30,1.0,4,L1-485-641BA30-DRUM
1,5142-641AA30,0.0,0.0,
2,5142-641AA30,0.0,0.0,
3,5142-641AA30,0.0,0.0,
4,5142-641AA30,0.0,0.0,
5,5142-641AA30,1.0,1.0,MA-485-641BA30-DRUM
6,5142-641AA30,1.0,4,L1-485-641BA30-DRUM
1,5154-641AA30,0.0,0.0,
2,5154-641AA30,0.0,0.0,
3,5154-641AA30,0.0,0.0,
4,5154-641AA30,0.0,0.0,
5,5154-641AA30,1.0,1.0,MA-485-641BA30-DRUM
6,5154-641AA30,1.0,4,L1-485-641BA30-DRUM
1,5165-641AA30,0.0,0.0,
2,5165-641AA30,0.0,0.0,
3,5165-641AA30,0.0,0.0,
4,5165-641AA30,0.0,0.0,
5,5165-641AA30,1.0,1.0,MA-485-641BA30-DRUM
6,5165-641AA30,1.0,4,L1-485-641BA30-DRUM
1,B336-641AB30,0.0,0.0,
2,B336-641AB30,0.0,0.0,
3,B336-641AB30,0.0,0.0,
4,B336-641AB30,0.0,0.0,
5,B336-641AB30,1.0,1.0,MA-485-641BA30-DRUM
6,B336-641AB30,1.0,4,L1-485-641BA30-DRUM
1,5142-641AA32,0.0,0.0,
2,5142-641AA32,0.0,0.0,
3,5142-641AA32,0.0,0.0,
4,5142-641AA32,0.0,0.0,
5,5142-641AA32,1.0,1.0,MA-485-641BA32-DRUM
6,5142-641AA32,1.0,4,L1-485-641BA32-DRUM
1,5154-641AA32,0.0,0.0,
2,5154-641AA32,0.0,0.0,
3,5154-641AA32,0.0,0.0,
4,5154-641AA32,0.0,0.0,
5,5154-641AA32,1.0,1.0,MA-485-641BA32-DRUM
6,5154-641AA32,1.0,4,L1-485-641BA32-DRUM
1,478-641AB33,0.0,0.0,
2,478-641AB33,0.0,0.0,
3,478-641AB33,0.0,0.0,
4,478-641AB33,0.0,0.0,
5,478-641AB33,1.0,1.0,MA-485-641BA33-DRUM
6,478-641AB33,1.0,4,L1-485-641BA33-DRUM
1,479-641AB33,0.0,0.0,
2,479-641AB33,0.0,0.0,
3,479-641AB33,0.0,0.0,
4,479-641AB33,0.0,0.0,
5,479-641AB33,1.0,1.0,MA-485-641BA33-DRUM
6,479-641AB33,1.0,4,L1-485-641BA33-DRUM
1,5108-641AA33,0.0,0.0,
2,5108-641AA33,0.0,0.0,
3,5108-641AA33,0.0,0.0,
4,5108-641AA33,0.0,0.0,
5,5108-641AA33,1.0,1.0,MA-485-641BA33-DRUM
6,5108-641AA33,1.0,4,L1-485-641BA33-DRUM
1,5142-641AA33,0.0,0.0,
2,5142-641AA33,0.0,0.0,
3,5142-641AA33,0.0,0.0,
4,5142-641AA33,0.0,0.0,
5,5142-641AA33,1.0,1.0,MA-485-641BA33-DRUM
6,5142-641AA33,1.0,4,L1-485-641BA33-DRUM
1,5154-641AA33,0.0,0.0,
2,5154-641AA33,0.0,0.0,
3,5154-641AA33,0.0,0.0,
4,5154-641AA33,0.0,0.0,
5,5154-641AA33,1.0,1.0,MA-485-641BA33-DRUM
6,5154-641AA33,1.0,4,L1-485-641BA33-DRUM
1,B336-641AB33,0.0,0.0,
2,B336-641AB33,0.0,0.0,
3,B336-641AB33,0.0,0.0,
4,B336-641AB33,0.0,0.0,
5,B336-641AB33,1.0,1.0,MA-485-641BA33-DRUM
6,B336-641AB33,1.0,4,L1-485-641BA33-DRUM
1,352B-641AB34,0.0,0.0,
2,352B-641AB34,0.0,0.0,
3,352B-641AB34,0.0,0.0,
4,352B-641AB34,0.0,0.0,
5,352B-641AB34,1.0,1.0,MA-485-641BA34-DRUM
6,352B-641AB34,1.0,4,L1-485-641BA34-DRUM
1,474-641AC34,0.0,0.0,
2,474-641AC34,0.0,0.0,
3,474-641AC34,0.0,0.0,
4,474-641AC34,0.0,0.0,
5,474-641AC34,1.0,1.0,MA-485-641BA34-DRUM
6,474-641AC34,1.0,4,L1-485-641BA34-DRUM
1,478-641AC34,0.0,0.0,
2,478-641AC34,0.0,0.0,
3,478-641AC34,0.0,0.0,
4,478-641AC34,0.0,0.0,
5,478-641AC34,1.0,1.0,MA-485-641BA34-DRUM
6,478-641AC34,1.0,4,L1-485-641BA34-DRUM
1,479-641AC34,0.0,0.0,
2,479-641AC34,0.0,0.0,
3,479-641AC34,0.0,0.0,
4,479-641AC34,0.0,0.0,
5,479-641AC34,1.0,1.0,MA-485-641BA34-DRUM
6,479-641AC34,1.0,4,L1-485-641BA34-DRUM
1,485-641AC34,0.0,0.0,
2,485-641AC34,0.0,0.0,
3,485-641AC34,0.0,0.0,
4,485-641AC34,0.0,0.0,
5,485-641AC34,1.0,1.0,MA-485-641BA34-DRUM
6,485-641AC34,1.0,4,L1-485-641BA34-DRUM
1,5142-641AA34,0.0,0.0,
2,5142-641AA34,0.0,0.0,
3,5142-641AA34,0.0,0.0,
4,5142-641AA34,0.0,0.0,
5,5142-641AA34,1.0,1.0,MA-485-641BA34-DRUM
6,5142-641AA34,1.0,4,L1-485-641BA34-DRUM
1,5154-641AA34,0.0,0.0,
2,5154-641AA34,0.0,0.0,
3,5154-641AA34,0.0,0.0,
4,5154-641AA34,0.0,0.0,
5,5154-641AA34,1.0,1.0,MA-485-641BA34-DRUM
6,5154-641AA34,1.0,4,L1-485-641BA34-DRUM
1,5517-641AA34,0.0,0.0,
2,5517-641AA34,0.0,0.0,
3,5517-641AA34,0.0,0.0,
4,5517-641AA34,0.0,0.0,
5,5517-641AA34,1.0,1.0,MA-485-641BA34-DRUM
6,5517-641AA34,1.0,4,L1-485-641BA34-DRUM
1,B336-641AC34,0.0,0.0,
2,B336-641AC34,0.0,0.0,
3,B336-641AC34,0.0,0.0,
4,B336-641AC34,0.0,0.0,
5,B336-641AC34,1.0,1.0,MA-485-641BA34-DRUM
6,B336-641AC34,1.0,4,L1-485-641BA34-DRUM
1,474-641AC36,0.0,0.0,
2,474-641AC36,0.0,0.0,
3,474-641AC36,0.0,0.0,
4,474-641AC36,0.0,0.0,
5,474-641AC36,1.0,1.0,MA-485-641BA36-DRUM
6,474-641AC36,1.0,3,L1-485-641BA36-DRUM
1,478-641BA36,0.0,0.0,
2,478-641BA36,0.0,0.0,
3,478-641BA36,0.0,0.0,
4,478-641BA36,0.0,0.0,
5,478-641BA36,1.0,1.0,MA-485-641BA36-DRUM
6,478-641BA36,1.0,3,L1-485-641BA36-DRUM
1,479-641BA36,0.0,0.0,
2,479-641BA36,0.0,0.0,
3,479-641BA36,0.0,0.0,
4,479-641BA36,0.0,0.0,
5,479-641BA36,1.0,1.0,MA-485-641BA36-DRUM
6,479-641BA36,1.0,3,L1-485-641BA36-DRUM
1,485-641AB36,0.0,0.0,
2,485-641AB36,0.0,0.0,
3,485-641AB36,0.0,0.0,
4,485-641AB36,0.0,0.0,
5,485-641AB36,1.0,1.0,MA-485-641BA36-DRUM
6,485-641AB36,1.0,3,L1-485-641BA36-DRUM
1,5121-641AB36,0.0,0.0,
2,5121-641AB36,0.0,0.0,
3,5121-641AB36,0.0,0.0,
4,5121-641AB36,0.0,0.0,
5,5121-641AB36,1.0,1.0,MA-485-641BA36-DRUM
6,5121-641AB36,1.0,3,L1-485-641BA36-DRUM
1,5142-641AA36,0.0,0.0,
2,5142-641AA36,0.0,0.0,
3,5142-641AA36,0.0,0.0,
4,5142-641AA36,0.0,0.0,
5,5142-641AA36,1.0,1.0,MA-485-641BA36-DRUM
6,5142-641AA36,1.0,3,L1-485-641BA36-DRUM
1,5154-641AA36,0.0,0.0,
2,5154-641AA36,0.0,0.0,
3,5154-641AA36,0.0,0.0,
4,5154-641AA36,0.0,0.0,
5,5154-641AA36,1.0,1.0,MA-485-641BA36-DRUM
6,5154-641AA36,1.0,3,L1-485-641BA36-DRUM
1,6105-641AA36,0.0,0.0,
2,6105-641AA36,0.0,0.0,
3,6105-641AA36,0.0,0.0,
4,6105-641AA36,0.0,0.0,
5,6105-641AA36,1.0,1.0,MA-485-641BA36-DRUM
6,6105-641AA36,1.0,3,L1-485-641BA36-DRUM
1,474-641AC38,0.0,0.0,
2,474-641AC38,0.0,0.0,
3,474-641AC38,0.0,0.0,
4,474-641AC38,0.0,0.0,
5,474-641AC38,1.0,1.0,MA-485-641BA38-DRUM
6,474-641AC38,1.0,3,L1-485-641BA38-DRUM
1,478-641AC38,0.0,0.0,
2,478-641AC38,0.0,0.0,
3,478-641AC38,0.0,0.0,
4,478-641AC38,0.0,0.0,
5,478-641AC38,1.0,1.0,MA-485-641BA38-DRUM
6,478-641AC38,1.0,3,L1-485-641BA38-DRUM
1,479-641AC38,0.0,0.0,
2,479-641AC38,0.0,0.0,
3,479-641AC38,0.0,0.0,
4,479-641AC38,0.0,0.0,
5,479-641AC38,1.0,1.0,MA-485-641BA38-DRUM
6,479-641AC38,1.0,3,L1-485-641BA38-DRUM
1,5108-641AB38,0.0,0.0,
2,5108-641AB38,0.0,0.0,
3,5108-641AB38,0.0,0.0,
4,5108-641AB38,0.0,0.0,
5,5108-641AB38,1.0,1.0,MA-485-641BA38-DRUM
6,5108-641AB38,1.0,3,L1-485-641BA38-DRUM
1,5121-641AB38,0.0,0.0,
2,5121-641AB38,0.0,0.0,
3,5121-641AB38,0.0,0.0,
4,5121-641AB38,0.0,0.0,
5,5121-641AB38,1.0,1.0,MA-485-641BA38-DRUM
6,5121-641AB38,1.0,3,L1-485-641BA38-DRUM
1,5142-641AB38,0.0,0.0,
2,5142-641AB38,0.0,0.0,
3,5142-641AB38,0.0,0.0,
4,5142-641AB38,0.0,0.0,
5,5142-641AB38,1.0,1.0,MA-485-641BA38-DRUM
6,5142-641AB38,1.0,3,L1-485-641BA38-DRUM
1,5154-641AA38,0.0,0.0,
2,5154-641AA38,0.0,0.0,
3,5154-641AA38,0.0,0.0,
4,5154-641AA38,0.0,0.0,
5,5154-641AA38,1.0,1.0,MA-485-641BA38-DRUM
6,5154-641AA38,1.0,3,L1-485-641BA38-DRUM
1,5534-641AA38,0.0,0.0,
2,5534-641AA38,0.0,0.0,
3,5534-641AA38,0.0,0.0,
4,5534-641AA38,0.0,0.0,
5,5534-641AA38,1.0,1.0,MA-485-641BA38-DRUM
6,5534-641AA38,1.0,3,L1-485-641BA38-DRUM
1,6105-641AA38,0.0,0.0,
2,6105-641AA38,0.0,0.0,
3,6105-641AA38,0.0,0.0,
4,6105-641AA38,0.0,0.0,
5,6105-641AA38,1.0,1.0,MA-485-641BA38-DRUM
6,6105-641AA38,1.0,3,L1-485-641BA38-DRUM
1,B336-641BA38,0.0,0.0,
2,B336-641BA38,0.0,0.0,
3,B336-641BA38,0.0,0.0,
4,B336-641BA38,0.0,0.0,
5,B336-641BA38,1.0,1.0,MA-485-641BA38-DRUM
6,B336-641BA38,1.0,3,L1-485-641BA38-DRUM
1,5121-641AA40,0.0,0.0,
2,5121-641AA40,0.0,0.0,
3,5121-641AA40,0.0,0.0,
4,5121-641AA40,0.0,0.0,
5,5121-641AA40,1.0,1.0,MA-485-641BA40-DRUM
6,5121-641AA40,1.0,3,L1-485-641BA40-DRUM
1,5142-641AA40,0.0,0.0,
2,5142-641AA40,0.0,0.0,
3,5142-641AA40,0.0,0.0,
4,5142-641AA40,0.0,0.0,
5,5142-641AA40,1.0,1.0,MA-485-641BA40-DRUM
6,5142-641AA40,1.0,3,L1-485-641BA40-DRUM
1,5108-641AA42,0.0,0.0,
2,5108-641AA42,0.0,0.0,
3,5108-641AA42,0.0,0.0,
4,5108-641AA42,0.0,0.0,
5,5108-641AA42,1.0,1.0,MA-485-641BA42-DRUM
6,5108-641AA42,1.0,3,L1-485-641BA42-DRUM
1,5121-641AA42,0.0,0.0,
2,5121-641AA42,0.0,0.0,
3,5121-641AA42,0.0,0.0,
4,5121-641AA42,0.0,0.0,
5,5121-641AA42,1.0,1.0,MA-485-641BA42-DRUM
6,5121-641AA42,1.0,3,L1-485-641BA42-DRUM
1,5142-641AA42,0.0,0.0,
2,5142-641AA42,0.0,0.0,
3,5142-641AA42,0.0,0.0,
4,5142-641AA42,0.0,0.0,
5,5142-641AA42,1.0,1.0,MA-485-641BA42-DRUM
6,5142-641AA42,1.0,3,L1-485-641BA42-DRUM
1,6105-641AA42,0.0,0.0,
2,6105-641AA42,0.0,0.0,
3,6105-641AA42,0.0,0.0,
4,6105-641AA42,0.0,0.0,
5,6105-641AA42,1.0,1.0,MA-485-641BA42-DRUM
6,6105-641AA42,1.0,3,L1-485-641BA42-DRUM
1,5121-641AA48,0.0,0.0,
2,5121-641AA48,0.0,0.0,
3,5121-641AA48,0.0,0.0,
4,5121-641AA48,0.0,0.0,
5,5121-641AA48,1.0,1.0,MA-485-641BA48-DRUM
6,5121-641AA48,1.0,3,L1-485-641BA48-DRUM
1,5121-502JA48,0.0,0.0,
2,5121-502JA48,0.0,0.0,
3,5121-502JA48,0.0,0.0,
4,5121-502JA48,0.0,0.0,
5,5121-502JA48,1.0,1.0,MA-5121-502AA48
6,5121-502JA48,1.0,1,L1-5121-502AA48
1,5208-502JB34,0.0,0.0,
2,5208-502JB34,0.0,0.0,
3,5208-502JB34,0.0,0.0,
4,5208-502JB34,0.0,0.0,
5,5208-502JB34,1.0,1.0,MA-5208-502AA34
6,5208-502JB34,1.0,1,L1-5208-502AA34
1,352B-502AA30,0.0,0.0,
2,352B-502AA30,0.0,0.0,
3,352B-502AA30,0.0,0.0,
4,352B-502AA30,0.0,0.0,
5,352B-502AA30,1.0,1.0,MA-5517-502AA30
6,352B-502AA30,1.0,1,L1-5517-502AA30
1,5517-502AA30,0.0,0.0,
2,5517-502AA30,0.0,0.0,
3,5517-502AA30,0.0,0.0,
4,5517-502AA30,0.0,0.0,
5,5517-502AA30,1.0,1.0,MA-5517-502AA30
6,5517-502AA30,1.0,1,L1-5517-502AA30
1,5520-502AA30,0.0,0.0,
2,5520-502AA30,0.0,0.0,
3,5520-502AA30,0.0,0.0,
4,5520-502AA30,0.0,0.0,
5,5520-502AA30,1.0,1.0,MA-5517-502AA30
6,5520-502AA30,1.0,1,L1-5517-502AA30
1,5529-502AA30,0.0,0.0,
2,5529-502AA30,0.0,0.0,
3,5529-502AA30,0.0,0.0,
4,5529-502AA30,0.0,0.0,
5,5529-502AA30,1.0,1.0,MA-5517-502AA30
6,5529-502AA30,1.0,1,L1-5517-502AA30
1,B336-502EB30,0.0,0.0,
2,B336-502EB30,0.0,0.0,
3,B336-502EB30,0.0,0.0,
4,B336-502EB30,0.0,0.0,
5,B336-502EB30,1.0,1.0,MA-5517-502AA30
6,B336-502EB30,1.0,1,L1-5517-502AA30
1,352B-502AA33,0.0,0.0,
2,352B-502AA33,0.0,0.0,
3,352B-502AA33,0.0,0.0,
4,352B-502AA33,0.0,0.0,
5,352B-502AA33,1.0,1.0,MA-5517-502AA33
6,352B-502AA33,1.0,1,L1-5517-502AA33
1,B336-502AB33,0.0,0.0,
2,B336-502AB33,0.0,0.0,
3,B336-502AB33,0.0,0.0,
4,B336-502AB33,0.0,0.0,
5,B336-502AB33,1.0,1.0,MA-5517-502AA33
6,B336-502AB33,1.0,1,L1-5517-502AA33
1,B336-502EB33,0.0,0.0,
2,B336-502EB33,0.0,0.0,
3,B336-502EB33,0.0,0.0,
4,B336-502EB33,0.0,0.0,
5,B336-502EB33,1.0,1.0,MA-5517-502AA33
6,B336-502EB33,1.0,1,L1-5517-502AA33
1,352B-502AA34,0.0,0.0,
2,352B-502AA34,0.0,0.0,
3,352B-502AA34,0.0,0.0,
4,352B-502AA34,0.0,0.0,
5,352B-502AA34,1.0,1.0,MA-5517-502AA34
6,352B-502AA34,1.0,1,L1-5517-502AA34
1,352B-502EA34,0.0,0.0,
2,352B-502EA34,0.0,0.0,
3,352B-502EA34,0.0,0.0,
4,352B-502EA34,0.0,0.0,
5,352B-502EA34,1.0,1.0,MA-5517-502AA34
6,352B-502EA34,1.0,1,L1-5517-502AA34
1,5518-502AA34,0.0,0.0,
2,5518-502AA34,0.0,0.0,
3,5518-502AA34,0.0,0.0,
4,5518-502AA34,0.0,0.0,
5,5518-502AA34,1.0,1.0,MA-5517-502AA34
6,5518-502AA34,1.0,1,L1-5517-502AA34
1,5520-502AA34,0.0,0.0,
2,5520-502AA34,0.0,0.0,
3,5520-502AA34,0.0,0.0,
4,5520-502AA34,0.0,0.0,
5,5520-502AA34,1.0,1.0,MA-5517-502AA34
6,5520-502AA34,1.0,1,L1-5517-502AA34
1,5520-502EA34,0.0,0.0,
2,5520-502EA34,0.0,0.0,
3,5520-502EA34,0.0,0.0,
4,5520-502EA34,0.0,0.0,
5,5520-502EA34,1.0,1.0,MA-5517-502AA34
6,5520-502EA34,1.0,1,L1-5517-502AA34
1,5529-502AA34,0.0,0.0,
2,5529-502AA34,0.0,0.0,
3,5529-502AA34,0.0,0.0,
4,5529-502AA34,0.0,0.0,
5,5529-502AA34,1.0,1.0,MA-5517-502AA34
6,5529-502AA34,1.0,1,L1-5517-502AA34
1,5530-502AA34,0.0,0.0,
2,5530-502AA34,0.0,0.0,
3,5530-502AA34,0.0,0.0,
4,5530-502AA34,0.0,0.0,
5,5530-502AA34,1.0,1.0,MA-5517-502AA34
6,5530-502AA34,1.0,1,L1-5517-502AA34
1,6210-502EA34,0.0,0.0,
2,6210-502EA34,0.0,0.0,
3,6210-502EA34,0.0,0.0,
4,6210-502EA34,0.0,0.0,
5,6210-502EA34,1.0,1.0,MA-5517-502AA34
6,6210-502EA34,1.0,1,L1-5517-502AA34
1,5520-502AA38,0.0,0.0,
2,5520-502AA38,0.0,0.0,
3,5520-502AA38,0.0,0.0,
4,5520-502AA38,0.0,0.0,
5,5520-502AA38,1.0,1.0,MA-5517-502AA38
6,5520-502AA38,1.0,1,L1-5517-502AA38
1,5520-502EA38,0.0,0.0,
2,5520-502EA38,0.0,0.0,
3,5520-502EA38,0.0,0.0,
4,5520-502EA38,0.0,0.0,
5,5520-502EA38,1.0,1.0,MA-5517-502AA38
6,5520-502EA38,1.0,1,L1-5517-502AA38
1,5530-502AA38,0.0,0.0,
2,5530-502AA38,0.0,0.0,
3,5530-502AA38,0.0,0.0,
4,5530-502AA38,0.0,0.0,
5,5530-502AA38,1.0,1.0,MA-5517-502AA38
6,5530-502AA38,1.0,1,L1-5517-502AA38
1,560-601AA26,0.0,0.0,
2,560-601AA26,0.0,0.0,
3,560-601AA26,0.0,0.0,
4,560-601AA26,0.0,0.0,
5,560-601AA26,1.0,1.0,MA-560-601AA26
6,560-601AA26,1.0,1,L1-560-601AA26
1,560-60826,0.0,0.0,
2,560-60826,0.0,0.0,
3,560-60826,0.0,0.0,
4,560-60826,0.0,0.0,
5,560-60826,1.0,1.0,MA-560-60826
6,560-60826,1.0,1,L1-560-60826
1,3114-6301AB26,0.0,0.0,
2,3114-6301AB26,0.0,0.0,
3,3114-6301AB26,0.0,0.0,
4,3114-6301AB26,0.0,0.0,
5,3114-6301AB26,1.0,1.0,MA-560-66626-DRUM
6,3114-6301AB26,1.0,4,L1-560-66626-DRUM
1,560-66626,0.0,0.0,
2,560-66626,0.0,0.0,
3,560-66626,0.0,0.0,
4,560-66626,0.0,0.0,
5,560-66626,1.0,1.0,MA-560-66626-DRUM
6,560-66626,1.0,4,L1-560-66626-DRUM
1,631-666B26,0.0,0.0,
2,631-666B26,0.0,0.0,
3,631-666B26,0.0,0.0,
4,631-666B26,0.0,0.0,
5,631-666B26,1.0,1.0,MA-560-66626-DRUM
6,631-666B26,1.0,4,L1-560-66626-DRUM
1,5121-502AA30,0.0,0.0,
2,5121-502AA30,0.0,0.0,
3,5121-502AA30,0.0,0.0,
4,5121-502AA30,0.0,0.0,
5,5121-502AA30,1.0,1.0,MA-57-50230
6,5121-502AA30,1.0,1,L1-57-50230
1,5121-502EA30,0.0,0.0,
2,5121-502EA30,0.0,0.0,
3,5121-502EA30,0.0,0.0,
4,5121-502EA30,0.0,0.0,
5,5121-502EA30,1.0,1.0,MA-57-50230
6,5121-502EA30,1.0,1,L1-57-50230
1,5121-502AA36,0.0,0.0,
2,5121-502AA36,0.0,0.0,
3,5121-502AA36,0.0,0.0,
4,5121-502AA36,0.0,0.0,
5,5121-502AA36,1.0,1.0,MA-57-50236
6,5121-502AA36,1.0,1,L1-57-50236
1,5121-502EA36,0.0,0.0,
2,5121-502EA36,0.0,0.0,
3,5121-502EA36,0.0,0.0,
4,5121-502EA36,0.0,0.0,
5,5121-502EA36,1.0,1.0,MA-57-50236
6,5121-502EA36,1.0,1,L1-57-50236
1,5121-502AA38,0.0,0.0,
2,5121-502AA38,0.0,0.0,
3,5121-502AA38,0.0,0.0,
4,5121-502AA38,0.0,0.0,
5,5121-502AA38,1.0,1.0,MA-57-50238
6,5121-502AA38,1.0,1,L1-57-50238
1,5121-502AA40,0.0,0.0,
2,5121-502AA40,0.0,0.0,
3,5121-502AA40,0.0,0.0,
4,5121-502AA40,0.0,0.0,
5,5121-502AA40,1.0,1.0,MA-57-50240
6,5121-502AA40,1.0,1,L1-57-50240
1,5121-502AA42,0.0,0.0,
2,5121-502AA42,0.0,0.0,
3,5121-502AA42,0.0,0.0,
4,5121-502AA42,0.0,0.0,
5,5121-502AA42,1.0,1.0,MA-57-50242
6,5121-502AA42,1.0,1,L1-57-50242
1,5121-641AB30,0.0,0.0,
2,5121-641AB30,0.0,0.0,
3,5121-641AB30,0.0,0.0,
4,5121-641AB30,0.0,0.0,
5,5121-641AB30,1.0,1.0,MA-57-64130-DRUM
6,5121-641AB30,1.0,4,L1-57-64130-DRUM
1,3147-502JA30,0.0,0.0,
2,3147-502JA30,0.0,0.0,
3,3147-502JA30,0.0,0.0,
4,3147-502JA30,0.0,0.0,
5,3147-502JA30,1.0,1.0,MA-582-502AA30
6,3147-502JA30,1.0,1,L1-582-502AA30
1,3147-502JA34,0.0,0.0,
2,3147-502JA34,0.0,0.0,
3,3147-502JA34,0.0,0.0,
4,3147-502JA34,0.0,0.0,
5,3147-502JA34,1.0,1.0,MA-582-502AA34
6,3147-502JA34,1.0,1,L1-582-502AA34
1,5145-502EA08,0.0,0.0,
2,5145-502EA08,0.0,0.0,
3,5145-502EA08,0.0,0.0,
4,5145-502EA08,0.0,0.0,
5,5145-502EA08,1.0,1.0,MA-59-502B08
6,5145-502EA08,1.0,1,L1-59-502B08
1,5145-502JA10,0.0,0.0,
2,5145-502JA10,0.0,0.0,
3,5145-502JA10,0.0,0.0,
4,5145-502JA10,0.0,0.0,
5,5145-502JA10,1.0,1.0,MA-59-502B10
6,5145-502JA10,1.0,1,L1-59-502B10
1,5145-502JA11,0.0,0.0,
2,5145-502JA11,0.0,0.0,
3,5145-502JA11,0.0,0.0,
4,5145-502JA11,0.0,0.0,
5,5145-502JA11,1.0,1.0,MA-59-502B11
6,5145-502JA11,1.0,1,L1-59-502B11
1,5145-502JA12,0.0,0.0,
2,5145-502JA12,0.0,0.0,
3,5145-502JA12,0.0,0.0,
4,5145-502JA12,0.0,0.0,
5,5145-502JA12,1.0,1.0,MA-59-502B12
6,5145-502JA12,1.0,1,L1-59-502B12
1,5145-502JA13,0.0,0.0,
2,5145-502JA13,0.0,0.0,
3,5145-502JA13,0.0,0.0,
4,5145-502JA13,0.0,0.0,
