H,defTopId,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C11,S1C644,S1C643
R,460,CAM HOLDER,F000117408,5108-502EA42,2025078,G041,M-7MI22,42,28,ミツカワ（株）,,0,20250403
R,460,CAM HOLDER,F000117411,5108-502EA42,2025078,G042,M-7MI22,42,28,ミツカワ（株）,,0,20250403
