H,defTopId,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C11,S1C644,S1C643
R,460,CAM HOLDER,F000121873,5173-502EC30,2025102,K004,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000121903,5173-502EC30,2025102,K005,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000121933,5173-502EC30,2025102,K006,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000121963,5173-502EC30,2025102,K007,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000121993,5173-502EC30,2025102,K008,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122016,3164-502AB34,2025102,K109,OD7-M2XC-A3.2RE,34,28,KDFP PVT LTD,無電解ニッケルメッキ,0,20250712
R,460,CAM HOLDER,F000122040,3164-502AB34,2025102,K110,OD7-M2XC-A3.2RE,34,28,KDFP PVT LTD,無電解ニッケルメッキ,0,20250712
R,460,CAM HOLDER,F000122064,3164-502AB34,2025102,K111,OD7-M2XC-A3.2RE,34,28,KDFP PVT LTD,無電解ニッケルメッキ,0,20250712
R,460,CAM HOLDER,F000122088,3164-502AB34,2025102,K112,OD7-M2XC-A3.2RE,34,28,KDFP PVT LTD,無電解ニッケルメッキ,0,20250712
R,460,CAM HOLDER,F000122112,3164-502AB34,2025102,K113,OD7-M2XC-A3.2RE,34,28,KDFP PVT LTD,無電解ニッケルメッキ,0,20250712
R,460,CAM HOLDER,F000122136,3164-502AB34,2025102,K114,OD7-M2XC-A3.2RE,34,28,KDFP PVT LTD,無電解ニッケルメッキ,0,20250712
R,460,CAM HOLDER,F000122169,5173-502EC30,2025103,K009,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122199,5173-502EC30,2025103,K010,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122229,5173-502EC30,2025103,K011,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122259,5173-502EC30,2025103,K012,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122289,5173-502EC30,2025103,K013,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122319,5173-502EC30,2025104,K014,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122349,5173-502EC30,2025104,K015,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122379,5173-502EC30,2025104,K016,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122409,5173-502EC30,2025104,K017,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122439,5173-502EC30,2025104,K018,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122469,5173-502EC30,2025105,K019,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122499,5173-502EC30,2025105,K020,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122529,5173-502EC30,2025105,K021,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122559,5173-502EC30,2025105,K022,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122589,5173-502EC30,2025105,K023,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122619,5173-502EC34,2025106,K024,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122649,5173-502EC34,2025106,K025,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122679,5173-502EC34,2025106,K026,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122709,5173-502EC34,2025106,K027,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122739,5173-502EC34,2025106,K028,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122769,5173-502EC34,2025107,K029,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122799,5173-502EC34,2025107,K030,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122829,5173-502EC34,2025107,K031,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122859,5173-502EC34,2025107,K032,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,0,20250712
R,460,CAM HOLDER,F000122889,5173-502EC34,2025107,K033,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,0,20250712
