H,defTopId,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C11,S1C644,S1C643
R,460,CAM HOLDER,F000124120,5176-502EB30,2025114,L007,OD6B-M-7ES,30,32,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124150,5176-502EB30,2025114,L008,OD6B-M-7ES,30,32,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124180,5176-502EB30,2025114,L009,OD6B-M-7ES,30,32,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124210,5176-502EB30,2025114,L010,OD6B-M-7ES,30,32,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124235,5154-502AA30,2025114,L037,M-9ME22,30,28,ＡＮＴＥＸ ＫＮＩＴＴＩＮＧ  ＭＩＬＬＳ,無電解ニッケルメッキ,1,20250802
R,460,CAM HOLDER,F000124259,5154-502AA30,2025114,L038,M-9ME22,30,28,ＡＮＴＥＸ ＫＮＩＴＴＩＮＧ  ＭＩＬＬＳ,無電解ニッケルメッキ,1,20250802
R,460,CAM HOLDER,F000124283,5154-502AA30,2025114,L039,M-9ME22,30,28,ＡＮＴＥＸ ＫＮＩＴＴＩＮＧ  ＭＩＬＬＳ,無電解ニッケルメッキ,1,20250802
R,460,CAM HOLDER,F000124307,5154-502AA30,2025114,L040,M-9ME22,30,28,ＡＮＴＥＸ ＫＮＩＴＴＩＮＧ  ＭＩＬＬＳ,無電解ニッケルメッキ,1,20250802
R,460,CAM HOLDER,F000124331,5154-502AA30,2025114,L041,M-9ME22,30,28,ＡＮＴＥＸ ＫＮＩＴＴＩＮＧ  ＭＩＬＬＳ,無電解ニッケルメッキ,1,20250802
R,460,CAM HOLDER,F000124355,5154-502AA30,2025114,L042,M-9ME22,30,28,ＡＮＴＥＸ ＫＮＩＴＴＩＮＧ  ＭＩＬＬＳ,無電解ニッケルメッキ,1,20250802
R,460,CAM HOLDER,F000124379,5154-502AA30,2025114,L043,M-9ME22,30,28,ＡＮＴＥＸ ＫＮＩＴＴＩＮＧ  ＭＩＬＬＳ,無電解ニッケルメッキ,1,20250802
R,460,CAM HOLDER,F000124413,5173-502EC30,2025115,L026,OD6B-M-8ERS,30,28,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124443,5173-502EC30,2025115,L027,OD6B-M-8ERS,30,28,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124473,5173-502EC30,2025115,L028,OD6B-M-8ERS,30,28,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124503,5173-502EC30,2025115,L029,OD6B-M-8ERS,30,28,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124533,5173-502EC30,2025115,L030,OD6B-M-8ERS,30,28,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124563,5179-502EB34,2025116,L011,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124590,5179-502EB34,2025116,L012,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124617,5179-502EB34,2025116,L013,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124644,5179-502EB34,2025116,L014,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124671,5179-502EB34,2025116,L015,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124699,5179-502EB34,2025117,L016,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124726,5179-502EB34,2025117,L017,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124753,5179-502EB34,2025117,L018,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124780,5179-502EB34,2025117,L019,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20250802
R,460,CAM HOLDER,F000124807,5179-502EB34,2025117,L020,OD6B-M-8MES,34,32,GLOBAL HANTEX,,1,20250802
