H,defTopId,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C11,S1C644,S1C643
R,460,CAM HOLDER,F000121829,600-502NA30,2025101,K101,M2XC-3FA,30,36,ミツカワ（株）,,1,20250705
R,460,CAM HOLDER,F000121831,600-502NA30,2025101,K102,M2XC-3FA,30,36,ミツカワ（株）,,1,20250705
