H,defTopId,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C11,S1C644,S1C643
R,462,BED,F000121592,1831-401AA30,2025101,K101,M2XC-3FA,30,36,É~ÉcÉJÉèÅiäîÅj,,1,20250905
R,462,BED,F000121606,1831-401AA30,2025101,K102,M2XC-3FA,30,36,É~ÉcÉJÉèÅiäîÅj,,1,20250905
R,462,BED,F000121629,1931-401AA30,2025101,K103,OD7-M2XC-A3.2RE,30,24,MENAKA MILLS PRIVATE LIMITED,,1,20250905
R,462,BED,F000121653,1931-401AA30,2025101,K104,OD7-M2XC-A3.2RE,30,24,MENAKA MILLS PRIVATE LIMITED,,1,20250905
R,462,BED,F000121677,1931-401AA30,2025101,K105,OD7-M2XC-A3.2RE,30,28,MENAKA MILLS PRIVATE LIMITED,,1,20250905
R,462,BED,F000121701,1931-401AA30,2025101,K106,OD7-M2XC-A3.2RE,30,28,MENAKA MILLS PRIVATE LIMITED,,1,20250905
R,462,BED,F000121725,1931-401AA30,2025101,K107,OD7-M2XC-A3.2RE,30,28,MENAKA MILLS PRIVATE LIMITED,,1,20250905
R,462,BED,F000121749,1931-401AA30,2025101,K108,OD7-M2XC-A3.2RE,30,28,MENAKA MILLS PRIVATE LIMITED,,1,20250905
R,462,BED,F000121769,1551-401AC30,2025102,K003,M-9ME22,30,40,M/S SARAXY(COLOMBIA),,1,20250905
R,462,BED,F000121797,1551-401AC30,2025103,K001,M-8ME22,33,40,É~ÉcÉJÉèÅiäîÅj,,1,20250905
R,462,BED,F000121818,1551-401AC30,2025103,K002,M-8ME22,33,40,É~ÉcÉJÉèÅiäîÅj,,1,20250905
R,462,BED,F000121871,1551-401FA30,2025102,K004,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000121901,1551-401FA30,2025102,K005,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000121931,1551-401FA30,2025102,K006,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000121961,1551-401FA30,2025102,K007,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000121991,1551-401FA30,2025102,K008,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122014,1931-401AA36,2025102,K109,OD7-M2XC-A3.2RE,34,28,KDFP PVT LTD,,1,20250905
R,462,BED,F000122038,1931-401AA36,2025102,K110,OD7-M2XC-A3.2RE,34,28,KDFP PVT LTD,,1,20250905
R,462,BED,F000122062,1931-401AA36,2025102,K111,OD7-M2XC-A3.2RE,34,28,KDFP PVT LTD,,1,20250905
R,462,BED,F000122086,1931-401AA36,2025102,K112,OD7-M2XC-A3.2RE,34,28,KDFP PVT LTD,,1,20250905
R,462,BED,F000122110,1931-401AA36,2025102,K113,OD7-M2XC-A3.2RE,34,28,KDFP PVT LTD,,1,20250905
R,462,BED,F000122134,1931-401AA36,2025102,K114,OD7-M2XC-A3.2RE,34,28,KDFP PVT LTD,,1,20250905
R,462,BED,F000122167,1551-401FA30,2025103,K009,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122197,1551-401FA30,2025103,K010,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122227,1551-401FA30,2025103,K011,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122257,1551-401FA30,2025103,K012,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122287,1551-401FA30,2025103,K013,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122317,1551-401FA30,2025104,K014,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122347,1551-401FA30,2025104,K015,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122377,1551-401FA30,2025104,K016,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122407,1551-401FA30,2025104,K017,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122437,1551-401FA30,2025104,K018,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122467,1551-401FA30,2025105,K019,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122497,1551-401FA30,2025105,K020,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122527,1551-401FA30,2025105,K021,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122557,1551-401FA30,2025105,K022,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122587,1551-401FA30,2025105,K023,OD6B-M-8ERS,30,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122617,1551-401FA38,2025106,K024,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122647,1551-401FA38,2025106,K025,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122677,1551-401FA38,2025106,K026,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122707,1551-401FA38,2025106,K027,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122737,1551-401FA38,2025106,K028,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122767,1551-401FA38,2025107,K029,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122797,1551-401FA38,2025107,K030,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122827,1551-401FA38,2025107,K031,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122857,1551-401FA38,2025107,K032,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000122887,1551-401FA38,2025107,K033,OD6B-M-8ERS,34,24,GLOBAL HANTEX,,1,20250905
R,462,BED,F000123107,1831-401AA30,2025105,K115,M2XC-S3.2PL,30,22,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123118,1831-401AA30,2025105,K116,M2XC-S3.2PL,30,22,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123129,1831-401AA30,2025105,K117,M2XC-S3.2PL,30,22,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123144,1551-401AC30,2025106,K034,M-9ME22,30,28,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123158,1551-401AC30,2025106,K035,M-9ME22,30,28,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123172,1551-401AC30,2025106,K036,M-9ME22,30,28,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123186,1551-401AC30,2025106,K037,M-9ME22,30,28,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123200,1551-401AC30,2025106,K038,M-9ME22,30,28,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123214,1551-401AC30,2025107,K039,M-9ME22,30,28,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123228,1551-401AC30,2025107,K040,M-9ME22,30,28,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123242,1551-401AC30,2025107,K041,M-9ME22,30,28,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123256,1551-401AC30,2025107,K042,M-9ME22,30,28,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123270,1551-401AC30,2025107,K043,M-9ME22,30,24,ÇeÇtÇjÇtÇsÇdÇw ÇrÅDÇ`ÅD,,1,20250905
R,462,BED,F000123286,1551-401AC30,2025108,K045,M-9ME22,30,28,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123308,1551-401AC30,2025108,K046,M-9ME22,30,28,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123330,1551-401AC30,2025108,K047,M-9ME22,30,28,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123352,1551-401AC30,2025108,K048,M-9ME22,30,28,Ç`ÇmÇsÇdÇw ÇjÇmÇhÇsÇsÇhÇmÇf  ÇlÇhÇkÇkÇr,,1,20250905
R,462,BED,F000123453,1931-401AA36,2025108,K118,OD7-M2XC-A3.2RE,34,28,SHRAMANJI INDUSTRIES PRIVATE LTD,,1,20250905
R,462,BED,F000123468,1931-401AA36,2025108,K119,OD7-M2XC-A3.2RE,34,28,SHRAMANJI INDUSTRIES PRIVATE LTD,,1,20250905
R,462,BED,F000123483,1931-401AA36,2025108,K120,OD7-M2XC-A3.2RE,34,28,SHRAMANJI INDUSTRIES PRIVATE LTD,,1,20250905
R,462,BED,F000123498,1931-401AA36,2025108,K121,OD7-M2XC-A3.2RE,34,28,SHRAMANJI INDUSTRIES PRIVATE LTD,,1,20250905
R,462,BED,F000123513,1931-401AA36,2025108,K122,OD7-M2XC-A3.2RE,34,28,SHRAMANJI INDUSTRIES PRIVATE LTD,,1,20250905
R,462,BED,F000123528,1931-401AA36,2025108,K123,OD7-M2XC-A3.2RE,34,28,SHRAMANJI INDUSTRIES PRIVATE LTD,,1,20250905
R,462,BED,F000123579,1551-401AC38,2025111,L031,OD5B-M-9ME42,34,22,IND KUMASCILIK,,1,20250905
R,462,BED,F000123602,1551-401AC38,2025111,L032,OD5B-M-9ME42,34,22,IND KUMASCILIK,,1,20250905
R,462,BED,F000123625,1551-401AC38,2025111,L033,OD5B-M-9ME42,34,22,IND KUMASCILIK,,1,20250905
R,462,BED,F000123648,1551-401AC38,2025111,L034,OD5B-M-9ME42,34,22,IND KUMASCILIK,,1,20250905
R,462,BED,F000123677,1551-401FA30,2025112,L001,OD6B-M-7ES,30,32,GLOBAL HANTEX,,1,20250905
R,462,BED,F000123707,1551-401FA30,2025112,L002,OD6B-M-7ES,30,32,GLOBAL HANTEX,,1,20250905
R,462,BED,F000123737,1551-401FA30,2025112,L003,OD6B-M-7ES,30,32,GLOBAL HANTEX,,1,20250905
R,462,BED,F000123767,1551-401FA30,2025112,L004,OD6B-M-7ES,30,32,GLOBAL HANTEX,,1,20250905
R,462,BED,F000123797,1551-401FA30,2025112,L005,OD6B-M-7ES,30,32,GLOBAL HANTEX,,1,20250905
