H,defTopId,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C11,S1C644,S1C643
R,460,CAM HOLDER,F000110482,6105-502AA34,2025047,D066,M-LEC6DSI,34,24,‚f‚n‚k‚c ‚r‚s‚`‚q,,1,20250130
R,460,CAM HOLDER,F000110518,3652-502JA34,2025048,D123,M-SEC6BFY4,34,24,‚f‚n‚k‚c ‚r‚s‚`‚q,,1,20250130
