,完成部番,単位数分子1,単位数分母1,前工程1,単位数分子2,単位数分母2,前工程2,単位数分子3,単位数分母3,前工程3,単位数分子4,単位数分母4,前工程4,単位数分子5,単位数分母5,前工程5,単位数分子6,単位数分母6,前工程6,単位数分子7,単位数分母7,前工程7,単位数分子8,単位数分母8,前工程8,単位数分子9,単位数分母9,前工程9,単位数分子10,単位数分母10,前工程10,作成者,作成日,更新者,更新日,理由,更新日,理由,,
C,3660-514AA30,1,1,COM-3660-514AA30,1,1,MA-3660-514AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3660-515AA30,1,1,COM-3660-515AA30,1,1,MA-3660-515AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3660-516AA30,1,1,COM-3660-516AA30,1,1,MA-3660-516AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3660-517AA30,1,1,COM-3660-517AA30,1,1,MA-3660-517AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3660-566AA30,1,1,COM-3660-566AA30,1,1,MA-3660-566AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3660-569AA30,1,1,COM-3660-569AA30,1,1,MA-3660-569AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3660-570AA30,1,1,COM-3660-570AA30,1,1,MA-3660-570AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3660-611BA30,1,1,COM-3660-611BA30,1,1,MA-3660-611BA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3660-612BA30,1,1,COM-3660-612BA30,1,1,MA-3660-612BA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3922-511AC30,1,1,COM-3922-511AC30,1,1,MA-3922-511AC30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3922-518AB,1,1,COM-3922-518AB,1,1,MA-3922-518AB-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3922-611JA30,1,1,COM-3922-611JA30,1,1,MA-3922-611JA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3922-611KA30,1,1,COM-3922-611KA30,1,1,MA-3922-611KA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3922-612CA30,1,1,COM-3922-612CA30,1,1,MA-3922-612CA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3922-618BA30,1,1,COM-3922-618BA30,1,1,MA-3922-618BA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4117-536AA34,1,1,COM-4117-536AA34,1,1,MA-4117-536AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-511AA34,1,1,COM-474-511AA34,1,1,MA-474-511AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-512DA33,1,1,COM-474-512DA33,1,1,MA-474-512DA33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-513AA34,1,1,COM-474-513AA34,1,1,MA-474-513AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-514AA34,1,1,COM-474-514AA34,1,1,MA-474-514AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-515DA33,1,1,COM-474-515DA33,1,1,MA-474-515DA33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-516AA34,1,1,COM-474-516AA34,1,1,MA-474-516AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-518AA34,1,1,COM-474-518AA34,1,1,MA-474-518AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-615AA34,1,1,COM-474-615AA34,1,1,MA-474-615AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-616AA34,1,1,COM-474-616AA34,1,1,MA-474-616AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-619AA34,1,1,COM-474-619AA34,1,1,MA-474-619AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-620AA34,1,1,COM-474-620AA34,1,1,MA-474-620AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-623AA34,1,1,COM-474-623AA34,1,1,MA-474-623AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-624AA34,1,1,COM-474-624AA34,1,1,MA-474-624AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-627AA34,1,1,COM-474-627AA34,1,1,MA-474-627AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-628AA34,1,1,COM-474-628AA34,1,1,MA-474-628AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-631AA30,1,1,COM-474-631AA30,1,1,MA-474-631AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-632AA30,1,1,COM-474-632AA30,1,1,MA-474-632AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-651AA34,1,1,COM-474-651AA34,1,1,MA-474-651AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,474-652AA34,1,1,COM-474-652AA34,1,1,MA-474-652AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,478-521AB38,1,1,COM-478-521AB38,1,1,MA-478-521AB38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,202-527AA20,1,1,COM-202-527AA20,1,1,MA-202-527AA20-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,202-528AA20,1,1,COM-202-528AA20,1,1,MA-202-528AA20-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,279-511D33,1,1,COM-279-511D33,1,1,MA-279-511D33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3139-513AA32,1,1,COM-3139-513AA32,1,1,MA-3139-513AA32-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3147-511AA38,1,1,COM-3147-511AA38,1,1,MA-3147-511AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3153-516AA34,1,1,COM-3153-516AA34,1,1,MA-3153-516AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3153-516AA36,1,1,COM-3153-516AA36,1,1,MA-3153-516AA36-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3154-511AA15,1,1,COM-3154-511AA15,1,1,MA-3154-511AA15-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3154-611AA16,1,1,COM-3154-611AA16,1,1,MA-3154-611AA16-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3154-611AA19,1,1,COM-3154-611AA19,1,1,MA-3154-611AA19-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3154-611BA16,1,1,COM-3154-611BA16,1,1,MA-3154-611BA16-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3154-611BA19,1,1,COM-3154-611BA19,1,1,MA-3154-611BA19-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3154-691AA17,1,1,COM-3154-691AA17,1,1,MA-3154-691AA17-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,352B-505BA38,1,1,COM-352B-505BA38,1,1,MA-352B-505BA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4115-511CA34,1,1,COM-4115-511CA34,1,1,MA-4115-511CA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4117-544AA32,1,1,COM-4117-544AA32,1,1,MA-4117-544AA32-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,4117-544BA32,1,1,COM-4117-544BA32,1,1,MA-4117-544BA32-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211218,,,単価登録対応,,,,
C,3106-511BB30,1,1,COM-3106-511BB30,1,1,MA-3106-511BB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3106-514BB30,1,1,COM-3106-514BB30,1,1,MA-3106-514BB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3106-518BB30,1,1,COM-3106-518BB30,1,1,MA-3106-518BB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,479-513AB34,1,1,COM-479-513AB34,1,1,MA-479-513AB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,479-513BB34,1,1,COM-479-513BB34,1,1,MA-479-513BB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,479-652AB34,1,1,COM-479-652AB34,1,1,MA-479-652AB34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-508A30,1,1,COM-279-508A30,1,1,MA-279-508A30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-511T33,1,1,COM-279-511T33,1,1,MA-279-511T33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-512A33,1,1,COM-279-512A33,1,1,MA-279-512A33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-514D30,1,1,COM-279-514D30,1,1,MA-279-514D30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-516S33,1,1,COM-279-516S33,1,1,MA-279-516S33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-611A33,1,1,COM-279-611A33,1,1,MA-279-611A33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-612A33,1,1,COM-279-612A33,1,1,MA-279-612A33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-615A30,1,1,COM-279-615A30,1,1,MA-279-615A30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-616A30,1,1,COM-279-616A30,1,1,MA-279-616A30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-619A30,1,1,COM-279-619A30,1,1,MA-279-619A30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-620A30,1,1,COM-279-620A30,1,1,MA-279-620A30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-623A30,1,1,COM-279-623A30,1,1,MA-279-623A30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-624A30,1,1,COM-279-624A30,1,1,MA-279-624A30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-627A30,1,1,COM-279-627A30,1,1,MA-279-627A30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-628A30,1,1,COM-279-628A30,1,1,MA-279-628A30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-631A33,1,1,COM-279-631A33,1,1,MA-279-631A33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-632A33,1,1,COM-279-632A33,1,1,MA-279-632A33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3538-505AA30,1,1,COM-3538-505AA30,1,1,MA-3538-505AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3538-512AA30,1,1,COM-3538-512AA30,1,1,MA-3538-512AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3538-513AA30,1,1,COM-3538-513AA30,1,1,MA-3538-513AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3538-516AA30,1,1,COM-3538-516AA30,1,1,MA-3538-516AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3538-566AB30,1,1,COM-3538-566AB30,1,1,MA-3538-566AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3538-566BA30,1,1,COM-3538-566BA30,1,1,MA-3538-566BA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3538-566DA30,1,1,COM-3538-566DA30,1,1,MA-3538-566DA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3538-569AB30,1,1,COM-3538-569AB30,1,1,MA-3538-569AB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3538-569BA30,1,1,COM-3538-569BA30,1,1,MA-3538-569BA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3538-570AC30,1,1,COM-3538-570AC30,1,1,MA-3538-570AC30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3538-570BD30,1,1,COM-3538-570BD30,1,1,MA-3538-570BD30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,226-612AB33,1,1,COM-226-612AB33,1,1,MA-226-612AB33-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3139-612AA36,1,1,COM-3139-612AA36,1,1,MA-3139-612AA36-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,352-572AA30,1,1,COM-352-572AA30,1,1,MA-352-572AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,352B-514BB30,1,1,COM-352B-514BB30,1,1,MA-352B-514BB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,352B-518GA30,1,1,COM-352B-518GA30,1,1,MA-352B-518GA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,352B-612AA30,1,1,COM-352B-612AA30,1,1,MA-352B-612AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,352B-613AA30,1,1,COM-352B-613AA30,1,1,MA-352B-613AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,352B-615AA30,1,1,COM-352B-615AA30,1,1,MA-352B-615AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,352B-617AA30,1,1,COM-352B-617AA30,1,1,MA-352B-617AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,352B-620AA30,1,1,COM-352B-620AA30,1,1,MA-352B-620AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,352B-621GA30,1,1,COM-352B-621GA30,1,1,MA-352B-621GA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-515A38,1,1,COM-279-515A38,1,1,MA-279-515A38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-516D38,1,1,COM-279-516D38,1,1,MA-279-516D38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-516S38,1,1,COM-279-516S38,1,1,MA-279-516S38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3153-514AA34,1,1,COM-3153-514AA34,1,1,MA-3153-514AA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3153-514BA34,1,1,COM-3153-514BA34,1,1,MA-3153-514BA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-623A38,1,1,COM-279-623A38,1,1,MA-279-623A38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-624A38,1,1,COM-279-624A38,1,1,MA-279-624A38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-627A38,1,1,COM-279-627A38,1,1,MA-279-627A38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-631A38,1,1,COM-279-631A38,1,1,MA-279-631A38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,279-632A38,1,1,COM-279-632A38,1,1,MA-279-632A38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20211221,,,単価登録対応,,,,
C,3139-612AA38,1,1,COM-3139-612AA38,1,1,MA-3139-612AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,3139-612BA38,1,1,COM-3139-612BA38,1,1,MA-3139-612BA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,3164-511AA38,1,1,COM-3164-511AA38,1,1,MA-3164-511AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,3164-512AA38,1,1,COM-3164-512AA38,1,1,MA-3164-512AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,3164-513AA38,1,1,COM-3164-513AA38,1,1,MA-3164-513AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,3164-611AA38,1,1,COM-3164-611AA38,1,1,MA-3164-611AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,3101-611AA42,1,1,COM-3101-611AA42,1,1,MA-3101-611AA42-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,3101-611BA42,1,1,COM-3101-611BA42,1,1,MA-3101-611BA42-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,3101-612AA42,1,1,COM-3101-612AA42,1,1,MA-3101-612AA42-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,3101-612BA42,1,1,COM-3101-612BA42,1,1,MA-3101-612BA42-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,3538-505BA34,1,1,COM-3538-505BA34,1,1,MA-3538-505BA34-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,474-513AA38,1,1,COM-474-513AA38,1,1,MA-474-513AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,474-514AA38,1,1,COM-474-514AA38,1,1,MA-474-514AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,474-516AA38,1,1,COM-474-516AA38,1,1,MA-474-516AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,4117-553BB30,1,1,COM-4117-553BB30,1,1,MA-4117-553BB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220106,,,単価登録対応,,,,
C,3164-521AA30,1,1,COM-3164-521AA30,1,1,MA-3164-521AA30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220127,,,単価登録対応,,,,
C,3106-513BB30,1,1,COM-3106-513BB30,1,1,MA-3106-513BB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220127,,,単価登録対応,,,,
C,3106-517BB30,1,1,COM-3106-517BB30,1,1,MA-3106-517BB30-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220127,,,単価登録対応,,,,
C,3164-511AA40,1,1,COM-3164-511AA40,1,1,MA-3164-511AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220127,,,単価登録対応,,,,
C,3164-512AA40,1,1,COM-3164-512AA40,1,1,MA-3164-512AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220127,,,単価登録対応,,,,
C,3164-513AA40,1,1,COM-3164-513AA40,1,1,MA-3164-513AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220127,,,単価登録対応,,,,
C,3164-515AA38,1,1,COM-3164-515AA38,1,1,MA-3164-515AA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220127,,,単価登録対応,,,,
C,3164-515BA38,1,1,COM-3164-515BA38,1,1,MA-3164-515BA38-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220127,,,単価登録対応,,,,
C,3164-515BA40,1,1,COM-3164-515BA40,1,1,MA-3164-515BA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220127,,,単価登録対応,,,,
C,3164-611AA40,1,1,COM-3164-611AA40,1,1,MA-3164-611AA40-COM,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,菅谷,20220127,,,単価登録対応,,,,
