ID,SKDK,KUMITATENO,MODEL,INCH,GAUGE,SETU_F,KOSUU,SEISANJI,KUMIKAISHI,KUMIKAISHI_DATE,CAT2,TUKI,KumitatenoLen,TYPE,KUMITATENO_Job,JOB_1_0,JOB_1,JOB_2_0,JOB_2,JOB_3_0,JOB_3,JOB_4_0,JOB_4,JOB_5_0,JOB_5,JOB_6_0,JOB_6,JOB_7_0,JOB_7,JOB_8_0,JOB_8,DENPYONO,jobCode,itemCode,lotCode,parentJobCode,comment,qty,start,suspend,end,time,intStart,intSuspend,intEnd,assignedResInfo,resultQty,resultStart,resultEnd,resultTime,uEST,uLST,uEET,uLET,uTime,uQty,uOverlapFactor,uProductionFactor,status,timeFixedFlag,resFixedFlag,assignFlag,pendingFlag,level,mainResCode,originalQty,originalJobCode,processCode,extension,rsv1,rsv2,rsv3,rsv4,rsv5,rsv6,rsv7,rsv8,rsv9,rsv10
108,DK,K7217,OD6B-M-7ES,34.0,28,478-409AA340,1,25100,20250930,2025-09-30 00:00:00,D409,2510,5,478,K7217,2025-09-24 00:00:00,,2025-09-24 00:00:00,,2025-09-25 00:00:00,,,,2025-09-26 00:00:00,,2025-09-29 00:00:00,,2025-09-29 00:00:00,,,,F000001110,K7217:SL1:1,78-405A340        2810,K7217,,,1,2021-02-12 08:00:00,,2021-02-22 09:54:00,244440,,,,"M,BL,0",,,,,,,,,,,,,N,0,0,1,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,,,
109,DK,K7217,OD6B-M-7ES,34.0,28,78-405A340,1,25100,20250930,2025-09-30 00:00:00,D405,2510,5,78,K7217,2025-09-24 00:00:00,,2025-09-24 00:00:00,,2025-09-25 00:00:00,,,,2025-09-26 00:00:00,,2025-09-29 00:00:00,,2025-09-29 00:00:00,,,,F000001111,K7217:SL1:1,78-405A340        2810,K7217,,,1,2021-02-12 08:00:00,,2021-02-22 09:54:00,244440,,,,"M,BL,0",,,,,,,,,,,,,N,0,0,1,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,,,
11,DK,K006,OD6B-M-8ERS,30.0,24,478-409AA300,1,25102,20250922,2025-09-24 00:00:00,D409,2510,4,478,K006,2025-09-17 00:00:00,,2025-09-17 00:00:00,,2025-09-18 00:00:00,,,,2025-09-19 00:00:00,,2025-09-22 00:00:00,,2025-09-22 00:00:00,,,,F000000184,K006:SL1:1,78-405A300        2410,K006,,,1,2021-02-12 08:00:00,,2021-02-18 13:44:00,176040,,,,"M,FF,0",,,,,,,,,,,,,N,0,0,1,0,1,FF,1,,SL1,,2021/02/12 08:00:00,2021/02/18 13:44:00,176040,,,,,,,
110,DK,K7218,OD6B-M-7ES,34.0,28,478-409AA340,1,25100,20250930,2025-09-30 00:00:00,D409,2510,5,478,K7218,2025-09-24 00:00:00,,2025-09-24 00:00:00,,2025-09-25 00:00:00,,,,2025-09-26 00:00:00,,2025-09-29 00:00:00,,2025-09-29 00:00:00,,,,F000001112,K7218:SL1:1,78-405A340        2810,K7218,,,1,2021-02-12 08:00:00,,2021-02-22 09:54:00,244440,,,,"M,BL,0",,,,,,,,,,,,,N,0,0,1,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,,,
111,DK,K7218,OD6B-M-7ES,34.0,28,78-405A340,1,25100,20250930,2025-09-30 00:00:00,D405,2510,5,78,K7218,2025-09-24 00:00:00,,2025-09-24 00:00:00,,2025-09-25 00:00:00,,,,2025-09-26 00:00:00,,2025-09-29 00:00:00,,2025-09-29 00:00:00,,,,F000001113,K7218:SL1:1,78-405A340        2810,K7218,,,1,2021-02-12 08:00:00,,2021-02-22 09:54:00,244440,,,,"M,BL,0",,,,,,,,,,,,,N,0,0,1,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,,,
112,DK,K7219,OD6B-M-7ES,34.0,28,478-409AA340,1,25100,20250930,2025-09-30 00:00:00,D409,2510,5,478,K7219,2025-09-24 00:00:00,,2025-09-24 00:00:00,,2025-09-25 00:00:00,,,,2025-09-26 00:00:00,,2025-09-29 00:00:00,,2025-09-29 00:00:00,,,,F000001114,K7219:SL1:1,78-405A340        2810,K7219,,,1,2021-02-12 08:00:00,,2021-02-22 09:54:00,244440,,,,"M,BL,0",,,,,,,,,,,,,N,0,0,1,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,,,
113,DK,K7219,OD6B-M-7ES,34.0,28,78-405A340,1,25100,20250930,2025-09-30 00:00:00,D405,2510,5,78,K7219,2025-09-24 00:00:00,,2025-09-24 00:00:00,,2025-09-25 00:00:00,,,,2025-09-26 00:00:00,,2025-09-29 00:00:00,,2025-09-29 00:00:00,,,,F000001115,K7219:SL1:1,78-405A340        2810,K7219,,,1,2021-02-12 08:00:00,,2021-02-22 09:54:00,244440,,,,"M,BL,0",,,,,,,,,,,,,N,0,0,1,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,,,
114,DK,K7220,OD6B-M-7ES,34.0,28,78-405A340,1,25100,20250930,2025-09-30 00:00:00,D405,2510,5,78,K7220,2025-09-24 00:00:00,,2025-09-24 00:00:00,,2025-09-25 00:00:00,,,,2025-09-26 00:00:00,,2025-09-29 00:00:00,,2025-09-29 00:00:00,,,,F000001116,K7220:SL1:1,78-405A340        2810,K7220,,,1,2021-02-12 08:00:00,,2021-02-22 09:54:00,244440,,,,"M,BL,0",,,,,,,,,,,,,N,0,0,1,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,,,
115,DK,K7220,OD6B-M-7ES,34.0,28,478-409AA340,1,25100,20250930,2025-09-30 00:00:00,D409,2510,5,478,K7220,2025-09-24 00:00:00,,2025-09-24 00:00:00,,2025-09-25 00:00:00,,,,2025-09-26 00:00:00,,2025-09-29 00:00:00,,2025-09-29 00:00:00,,,,F000001117,K7220:SL1:1,78-405A340        2810,K7220,,,1,2021-02-12 08:00:00,,2021-02-22 09:54:00,244440,,,,"M,BL,0",,,,,,,,,,,,,N,0,0,1,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,,,
116,DK,K7221,OD6B-M-7ES,34.0,28,78-405A340,1,25100,20250930,2025-09-30 00:00:00,D405,2510,5,78,K7221,2025-09-24 00:00:00,,2025-09-24 00:00:00,,2025-09-25 00:00:00,,,,2025-09-26 00:00:00,,2025-09-29 00:00:00,,2025-09-29 00:00:00,,,,F000001118,K7221:SL1:1,78-405A340        2810,K7221,,,1,2021-02-12 08:00:00,,2021-02-22 09:54:00,244440,,,,"M,BL,0",,,,,,,,,,,,,N,0,0,1,0,1,BL,1,,SL1,,2021/02/12 08:00:00,2021/02/22 09:54:00,244440,,,,,,,
