HMCD,SEQ,KTSEQ,KTCD,SRCD,SGNCD,DDTIME,SGTIME,LDTIME,SRPRICE,CSBCD,SUPCLSCD,SUPCD,RCVTSTKBN,RCVCHKKBN
C3144E17012720522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144E17012720522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144E16011880522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144E16011880522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144E16011880522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3144E16011880522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144E16011880522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3151G26022800422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3151G26022800422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3151G26022800422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3151G26022800422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3151G26022800422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3159A02000120950000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3159A02000120950000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3159A02000120950000,3,30,G,60,,0,0,1,0,10,,,2,2
C3159A02000120950000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3159A02000120950000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3636D26022320422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3636D26022320422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3636D26022320422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3636D26022320422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3636D26022320422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B34029880422500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B34029880422500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B34029880422500,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B34029880422500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B34029880422500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3151M30037680302000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3151M30037680302000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3151M30037680302000,3,30,G,60,,0,0,1,0,10,,,2,2
C3151M30037680302000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3151M30037680302000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B34025560522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B34025560522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B34025560522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B34025560522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B34025560522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B34022680522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B34022680522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B34022680522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B34022680522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B34022680522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B30018720523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B30018720523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B30018720523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B30018720523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B30018720523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3154C19016200403821,1,10,FL,60,,0,0,1,0,10,,,2,2
C3154C19016200403821,2,20,RST,60,,0,0,1,0,10,,,2,2
C3154C19016200403821,3,30,G,60,,0,0,1,0,10,,,2,2
C3154C19016200403821,4,40,BF,60,,0,0,1,0,10,,,2,2
C3154C19016200403821,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C0970H34034080352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0970H34034080352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C0970H34034080352000,3,30,G,60,,0,0,1,0,10,,,2,2
C0970H34034080352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C0970H34034080352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C0970H34025920522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C0970H34025920522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C0970H34025920522500,3,30,G,60,,0,0,1,0,10,,,2,2
C0970H34025920522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C0970H34025920522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B32022320522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B32022320522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B32022320522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B32022320522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B32022320522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B30023040522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B30023040522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B30023040522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B30023040522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B30023040522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3151F30015000653000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3151F30015000653000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3151F30015000653000,3,30,G,60,,0,0,1,0,10,,,2,2
C3151F30015000653000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3151F30015000653000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3636D30026400422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3636D30026400422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3636D30026400422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3636D30026400422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3636D30026400422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C0970H34015120743500,1,10,FL,60,,0,0,1,0,10,,,2,2
C0970H34015120743500,2,20,RST,60,,0,0,1,0,10,,,2,2
C0970H34015120743500,3,30,G,60,,0,0,1,0,10,,,2,2
C0970H34015120743500,4,40,BF,60,,0,0,1,0,10,,,2,2
C0970H34015120743500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3154C22018720403821,1,10,FL,60,,0,0,1,0,10,,,2,2
C3154C22018720403821,2,20,RST,60,,0,0,1,0,10,,,2,2
C3154C22018720403821,3,30,G,60,,0,0,1,0,10,,,2,2
C3154C22018720403821,4,40,BF,60,,0,0,1,0,10,,,2,2
C3154C22018720403821,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B36027120522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B36027120522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B36027120522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B36027120522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B36027120522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C0970H32028080422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0970H32028080422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C0970H32028080422000,3,30,G,60,,0,0,1,0,10,,,2,2
C0970H32028080422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C0970H32028080422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3151F30028800422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3151F30028800422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3151F30028800422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3151F30028800422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3151F30028800422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144D18012240522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144D18012240522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144D18012240522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3144D18012240522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144D18012240522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3636D26025920352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3636D26025920352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3636D26025920352000,3,30,G,60,,0,0,1,0,10,,,2,2
C3636D26025920352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3636D26025920352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C0970F26025920352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0970F26025920352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C0970F26025920352000,3,30,G,60,,0,0,1,0,10,,,2,2
C0970F26025920352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C0970F26025920352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C0816F34033840352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0816F34033840352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C0816F34033840352000,3,30,G,60,,0,0,1,0,10,,,2,2
C0816F34033840352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C0816F34033840352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144C34019200653000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144C34019200653000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144C34019200653000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144C34019200653000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144C34019200653000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B34030000422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B34030000422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B34030000422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B34030000422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B34030000422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3154C22016560475025,1,10,FL,60,,0,0,1,0,10,,,2,2
C3154C22016560475025,2,20,RST,60,,0,0,1,0,10,,,2,2
C3154C22016560475025,3,30,G,60,,0,0,1,0,10,,,2,2
C3154C22016560475025,4,40,BF,60,,0,0,1,0,10,,,2,2
C3154C22016560475025,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B34021360523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B34021360523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B34021360523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B34021360523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B34021360523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B34023520523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B34023520523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B34023520523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B34023520523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B34023520523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B34025680523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B34025680523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B34025680523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B34025680523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B34025680523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B34027720422500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B34027720422500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B34027720422500,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B34027720422500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B34027720422500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B30025920422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B30025920422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B30025920422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B30025920422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B30025920422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144D17011520523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144D17011520523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144D17011520523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144D17011520523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144D17011520523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144D18012240523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144D18012240523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144D18012240523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144D18012240523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144D18012240523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3151F32034200352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3151F32034200352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3151F32034200352000,3,30,G,60,,0,0,1,0,10,,,2,2
C3151F32034200352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3151F32034200352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B30026400422500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B30026400422500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B30026400422500,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B30026400422500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B30026400422500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144F30041520251700,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144F30041520251700,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144F30041520251700,3,30,G,60,,0,0,1,0,10,,,2,2
C3144F30041520251700,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144F30041520251700,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144M26018000523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144M26018000523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144M26018000523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144M26018000523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144M26018000523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B30018600423000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B30018600423000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B30018600423000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B30018600423000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B30018600423000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B34022680523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B34022680523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B34022680523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B34022680523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B34022680523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B30015000652500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B30015000652500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B30015000652500,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B30015000652500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B30015000652500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144A30007560896400,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144A30007560896400,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144A30007560896400,3,30,G,60,,0,0,1,0,10,,,2,2
C3144A30007560896400,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144A30007560896400,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C0970H32020160523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0970H32020160523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C0970H32020160523000,3,30,G,60,,0,0,1,0,10,,,2,2
C0970H32020160523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C0970H32020160523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144D23017280522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144D23017280522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144D23017280522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3144D23017280522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144D23017280522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144D25018840522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144D25018840522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144D25018840522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3144D25018840522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144D25018840522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B38024240523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B38024240523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B38024240523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B38024240523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B38024240523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144D28028080352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144D28028080352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144D28028080352000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144D28028080352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144D28028080352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B30037200302000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3151F30028320422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3151F30018720523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3151F30018720523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3151F30018720523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3151F30018720523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3151F30018720523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144W30056160221700,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144W30056160221700,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144W30056160221700,3,30,G,60,,0,0,1,0,10,,,2,2
C3144W30056160221700,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144W30056160221700,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146D26013800653000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146D26013800653000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146D26013800653000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146D26013800653000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146D26013800653000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C0816E26022560422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C0816E26022560422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C0816E26022560422000,3,30,G,60,,0,0,1,0,10,,,2,2
C0816E26022560422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C0816E26022560422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B32029880422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B32029880422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B32029880422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B32029880422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B32029880422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B30030960352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B30030960352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B30030960352000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B30030960352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B30030960352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3151F32022680523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3151F32022680523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3151F32022680523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3151F32022680523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3151F32022680523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B30028320352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B30028320352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B30028320352000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B30028320352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B30028320352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3151F30028320352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3151F30028320352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3151F30028320352000,3,30,G,60,,0,0,1,0,10,,,2,2
C3151F30028320352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3151F30028320352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3151F32024160522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3151F32024160522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3151F32024160522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3151F32024160522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3151F32024160522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3636D32028320422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3636D32028320422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3636D32028320422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3636D32028320422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3636D32028320422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144E26028800352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144E26028800352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144E26028800352000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144E26028800352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144E26028800352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144E26016000653000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144E26016000653000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144E26016000653000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144E26016000653000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144E26016000653000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B30029880422000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B30029880422000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B30029880422000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B30029880422000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B30029880422000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B34021360523000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B34021360523000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B34021360523000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B34021360523000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B34021360523000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146D26026160352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146D26026160352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146D26026160352000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146D26026160352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146D26026160352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B30033840352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B30033840352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B30033840352000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B30033840352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B30033840352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144E26019440522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144E26019440522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144E26019440522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3144E26019440522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144E26019440522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3151F32024480522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3151F32024480522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3151F32024480522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3151F32024480522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3151F32024480522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3151F34026400522500,1,10,FL,60,,0,0,1,0,10,,,2,2
C3151F34026400522500,2,20,RST,60,,0,0,1,0,10,,,2,2
C3151F34026400522500,3,30,G,60,,0,0,1,0,10,,,2,2
C3151F34026400522500,4,40,BF,60,,0,0,1,0,10,,,2,2
C3151F34026400522500,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3146B36034560352000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3146B36034560352000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3146B36034560352000,3,30,G,60,,0,0,1,0,10,,,2,2
C3146B36034560352000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3146B36034560352000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
TS-5215CA30,1,10,FL,60,,0,0,1,0,10,,,2,2
TS-5215CA30,2,20,RST,60,,0,0,1,0,10,,,2,2
TS-5215CA30,3,30,G,60,,0,0,1,0,10,,,2,2
TS-5215CA30,4,40,BF,60,,0,0,1,0,10,,,2,2
TS-5215CA30,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3154C19012480475025,1,10,FL,60,,0,0,1,0,10,,,2,2
C3154C19012480475025,2,20,RST,60,,0,0,1,0,10,,,2,2
C3154C19012480475025,3,30,G,60,,0,0,1,0,10,,,2,2
C3154C19012480475025,4,40,BF,60,,0,0,1,0,10,,,2,2
C3154C19012480475025,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3154C19013800475025,1,10,FL,60,,0,0,1,0,10,,,2,2
C3154C19013800475025,2,20,RST,60,,0,0,1,0,10,,,2,2
C3154C19013800475025,3,30,G,60,,0,0,1,0,10,,,2,2
C3154C19013800475025,4,40,BF,60,,0,0,1,0,10,,,2,2
C3154C19013800475025,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3154C22014520475025,1,10,FL,60,,0,0,1,0,10,,,2,2
C3154C22014520475025,2,20,RST,60,,0,0,1,0,10,,,2,2
C3154C22014520475025,3,30,G,60,,0,0,1,0,10,,,2,2
C3154C22014520475025,4,40,BF,60,,0,0,1,0,10,,,2,2
C3154C22014520475025,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3154C22015840475025,1,10,FL,60,,0,0,1,0,10,,,2,2
C3154C22015840475025,2,20,RST,60,,0,0,1,0,10,,,2,2
C3154C22015840475025,3,30,G,60,,0,0,1,0,10,,,2,2
C3154C22015840475025,4,40,BF,60,,0,0,1,0,10,,,2,2
C3154C22015840475025,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144B36018480653000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144B36018480653000,2,20,RST,60,,0,0,1,0,10,,,2,2
C3144B36018480653000,3,30,G,60,,0,0,1,0,10,,,2,2
C3144B36018480653000,4,40,BF,60,,0,0,1,0,10,,,2,2
C3144B36018480653000,5,50,CYFIN,60,,0,0,1,0,10,,,2,2
C3144E26013800653000,1,10,FL,60,,0,0,1,0,10,,,2,2
C3144E26013800653000,2,20,RST,60,,0,0,1,0,10,,,2,2
