H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,8,24DKC058,INDIA　　　KITEX GARMENTS LIMITED,MC-6ER22,32.0,18.0,1800,【■シリンダー針】,E516518CH81,,E516518CL81,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,8,24DKC059,INDIA　　　KITEX GARMENTS LIMITED,MC-6ER22,32.0,18.0,1800,【■シリンダー針】,E516518CH81,,E516518CL81,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,394,＜EK Y無し用＞,24,03,7,24DKC060,INDONESIA　　　PT. BENTARA SINAR PRIMA,M-LEC7BS,38.0,20.0,2400,【■シリンダー針】,33618CZ21,,【■中間ジャック(C)】,35518CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551318CHJ2DF,551318CLJ2DF,【■ロッキングピース(C)】,550918CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,TSC-33618DTH21,,TSC-33618DTHB21,,TSC-33618DTL21,,TSC-33618DTLB21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,394,＜EK Y無し用＞,24,03,7,24DKC061,INDONESIA　　　PT. BENTARA SINAR PRIMA,M-LEC7BSH,38.0,20.0,2400,【■シリンダー針】,553418CZ0027R,,【■中間ジャック(C)】,35518CJ3D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551318CLJ5DF,【■ロッキングピース(C)】,550918CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47418DB71V,,47418DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,1,24SKC101,MEXICO　　　SEDENA,EXC-4SB,15.0,22.0,1020,【■シリンダー針】,91020CZ21C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81164161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,1,24SKC102,MEXICO　　　SEDENA,EXC-4SB,17.0,22.0,1224,【■シリンダー針】,91020CZ21C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81164161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,2,24SKC103,MEXICO　　　SEDENA,EXC-4SB,19.0,22.0,1296,【■シリンダー針】,91020CZ21C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81164161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,2,24SKC104,MEXICO　　　SEDENA,EXC-4SB,21.0,22.0,1428,【■シリンダー針】,91020CZ21C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81164161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,3,24SKC105,PAKISTAN　　　LIBERTY MILLS LIMITED,M2XC-S3.2DFDRE,30.0,20.0,1860,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,3,24SKC106,PAKISTAN　　　LIBERTY MILLS LIMITED,M2XC-S3.2DFDRE,30.0,20.0,1860,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,4,24SKC107,PAKISTAN　　　LIBERTY MILLS LIMITED,M2XC-S3.2DFDRE,30.0,20.0,1860,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,4,24SKC108,PAKISTAN　　　LIBERTY MILLS LIMITED,M2XC-S3.2DFDRE,30.0,20.0,1860,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,4,24SKC109,PAKISTAN　　　LIBERTY MILLS LIMITED,M2XC-S3.2DFDRE,30.0,20.0,1860,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,5,24SKC110,PAKISTAN　　　LIBERTY MILLS LIMITED,M2XC-S3.2DFDRE,30.0,20.0,1860,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,5,24SKC111,PAKISTAN　　　LIBERTY MILLS LIMITED,M2XC-S3.2DFDRE,30.0,20.0,1860,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,5,24SKC112,PAKISTAN　　　LIBERTY MILLS LIMITED,M2XC-S3.2DFDRE,30.0,20.0,1860,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,5,24SKC113,PAKISTAN　　　LIBERTY MILLS LIMITED,M2XC-S3.2DFDRE,30.0,20.0,1860,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,6,24SKC114,COLOMBIA　　　FATINTEX,OD7-M2XC-A3.2RE,32.0,28.0,2880,【■シリンダー針】,E316428C3BP81WR,,E316428C3CP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,6,24SKC115,COLOMBIA　　　FATINTEX,OD7-M2XC-A3.2RE,32.0,24.0,2448,【■シリンダー針】,E316420C3BP81C1WR,,E316420C3CP81C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,6,24SKC116,COLOMBIA　　　FATINTEX,OD7-M2XC-A3.2RE,32.0,24.0,2448,【■シリンダー針】,E316420C3BP81C1WR,,E316420C3CP81C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,7,24SKC117,U.S.A.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｓ．Ａ．,M2XC-E3.2RE,30.0,24.0,2268,【■シリンダー針】,315320CB84WR,,315320CC84WR,,315320CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153184111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,7,24SKC118,U.S.A.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｓ．Ａ．,M2XC-E3.2RE,30.0,24.0,2268,【■シリンダー針】,315320CB84WR,,315320CC84WR,,315320CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153184111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,7,24SKC119,U.S.A.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｓ．Ａ．,M2XC-E3.2RE,30.0,24.0,2268,【■シリンダー針】,315320CB84WR,,315320CC84WR,,315320CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153184111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,7,24SKC120,BANGLADESH　　　MASCO INDUSTRIES LTD,M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CBP81WR,,E316420CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,7,24SKC121,BANGLADESH　　　MASCO INDUSTRIES LTD,M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CBP81WR,,E316420CCP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,8,24SKC122,BANGLADESH　　　MASCO INDUSTRIES LTD,M2XC-A3.2RE,32.0,24.0,2448,【■シリンダー針】,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,8,24SKC123,BANGLADESH　　　MASCO INDUSTRIES LTD,M2XC-A3.2RE,32.0,24.0,2448,【■シリンダー針】,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,8,24SKC124,BANGLADESH　　　MASCO INDUSTRIES LTD,M2XC-A3.2RE,32.0,24.0,2448,【■シリンダー針】,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,8,24SKC125,BANGLADESH　　　MASCO INDUSTRIES LTD,OD7-M2XC-A3.2RE,36.0,24.0,2736,【■シリンダー針】,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,8,24SKC126,BANGLADESH　　　MASCO INDUSTRIES LTD,OD7-M2XC-A3.2RE,36.0,24.0,2736,【■シリンダー針】,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,7,24SKC127,U.S.A.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｓ．Ａ．,M2XC-E3.2RE,30.0,28.0,2640,【■シリンダー針】,315328CB84WR,,315328CC84WR,,315328CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153284111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,398,＜ﾉｰﾏﾙ Y無し用＞,24,03,7,24SKC128,U.S.A.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｓ．Ａ．,M2XC-E3.2RE,30.0,28.0,2640,【■シリンダー針】,315328CB84WR,,315328CC84WR,,315328CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153284111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
