H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713,S2C198,S2C199,S2C200
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,7,25DKB015,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,34.0,32.0,3408,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,7,25DKB016,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,34.0,32.0,3408,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,7,25DKB017,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,34.0,32.0,3408,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,7,25DKB018,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,34.0,32.0,3408,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,7,25DKB019,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,7,25DKB020,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,7,25DKB021,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,7,25DKB022,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,8,25DKB023,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,8,25DKB024,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,8,25DKB025,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,8,25DKB026,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,8,25DKB027,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,OD5B-M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,8,25DKB028,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,OD5B-M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,522,＜EK Y無し用＞,2025,02,8,25DKB029,BANGLADESH　　　FAKIR FASHION LIMITED,M-LEC6BS,30.0,24.0,2232,【■シリンダー針】,33622CZ0021,,【■中間ジャック(C)】,35522CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551322CHJ2DF,551322CLJ2DF,【■ロッキングピース(C)】,550922CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,TSC-33622DTH0021,,TSC-33622DTHB0021,,TSC-33622DTL0021,,TSC-33622DTLB0021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,522,＜EK Y無し用＞,2025,02,8,25DKB030,BANGLADESH　　　FAKIR FASHION LIMITED,M-LEC6BS,34.0,20.0,2088,【■シリンダー針】,33618CZ0021,,【■中間ジャック(C)】,35518CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551318CHJ2DF,551318CLJ2DF,【■ロッキングピース(C)】,550918CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,TSC-33618DTH0021,,TSC-33618DTHB0021,,TSC-33618DTL0021,,TSC-33618DTLB0021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,6,25SKB101,JAPAN　　　ミツカワ株式会社,M2XC-4S(4),30.0,60.0,5616,【■シリンダー針】,E60360CH022,,E60360CL022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,ES81604161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,525,＜ﾉｰﾏﾙ Y無し用　J＞,2025,02,5,25SKB102,JAPAN　　　株式会社ヤマヨテクスタイル　第二事業部,MX-JS3B,30.0,28.0,2592,【■シリンダー針】,81028CZ14,,【■中間ジャック(C)】,81628CJ1BD,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,35228CP1D01,35228CP1D02,35228CP1D03,35228CP1D04,35228CP1D05,35228CP1D06,35228CP1D07,35228CP1D08,35228CP1D09,35228CP1D10,35228CP1D11,35228CP1D12,35228CP1D13,35228CP1D14,35228CP1D15,35228CP1D16,35228CP1D17,35228CP1D18,35228CP1D19,35228CP1D20,35228CP1D21,35228CP1D22,35228CP1D23,35228CP1D24,35228CP1D25,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S816280162HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,1,25SKB103,PHILIPPINES　　　NEW FORTUNE KNIT CRAFT IND.  INC.,EXC-3SB(1),18.0,28.0,1536,【■シリンダー針】,60328CH024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,2,25SKB104,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,2,25SKB105,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,2,25SKB106,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,2,25SKB107,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,2,25SKB108,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,2,25SKB109,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,3,25SKB110,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,3,25SKB111,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,3,25SKB112,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,3,25SKB113,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,3,25SKB114,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,3,25SKB115,UZBEKISTAN　　　SULTON TEX,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CB85C1WR,,E316428CC85C1WR,,E316428CD85C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,1,25SKB116,JAPAN　　　フクイボウ株式会社,M2XC-S3.2,30.0,28.0,2520,【■シリンダー針】,E60328CH084W,,E60328CL084W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,4,25SKB117,UZBEKISTAN　　　SULTON TEX,M2XC-A3.2RE,32.0,22.0,2232,【■シリンダー針】,E316420CB84WR,,E316420CC84WR,,E316420CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81164161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,4,25SKB118,UZBEKISTAN　　　SULTON TEX,M2XC-A3.2RE,32.0,22.0,2232,【■シリンダー針】,E316420CB84WR,,E316420CC84WR,,E316420CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81164161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,4,25SKB119,UZBEKISTAN　　　SULTON TEX,M2XC-A3.2RE,32.0,22.0,2232,【■シリンダー針】,E316420CB84WR,,E316420CC84WR,,E316420CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81164161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,4,25SKB120,UZBEKISTAN　　　SULTON TEX,M2XC-A3.2RE,32.0,22.0,2232,【■シリンダー針】,E316420CB84WR,,E316420CC84WR,,E316420CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81164161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,524,＜ﾉｰﾏﾙ Y無し用＞,2025,02,4,25SKB121,UZBEKISTAN　　　SULTON TEX,M2XC-A3.2RE,32.0,22.0,2232,【■シリンダー針】,E316420CB84WR,,E316420CC84WR,,E316420CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81164161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
