H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,7,24SKD109,INDIA　　　THE ARVIND MILLS LTD - KNIT DIVISION,M2XC-S3.2DFDRE,30.0,20.0,1860,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,7,24SKD110,INDIA　　　THE ARVIND MILLS LTD - KNIT DIVISION,M2XC-S3.2DFDRE,30.0,20.0,1860,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,7,24SKD111,INDIA　　　THE ARVIND MILLS LTD - KNIT DIVISION,M2XC-S3.2DFDRE,30.0,20.0,1860,【■シリンダー針】,323720CB24C3WR,,323720CC24C3WR,,323720CD24C3WR,,323720CE24C3WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S631181358HAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,2,24SKD112,U.S.A.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｓ．Ａ．,M2XC-E3.2RE,30.0,24.0,2268,【■シリンダー針】,315320CB84WR,,315320CC84WR,,315320CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153184111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,2,24SKD113,U.S.A.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｓ．Ａ．,M2XC-E3.2RE,30.0,24.0,2268,【■シリンダー針】,315320CB84WR,,315320CC84WR,,315320CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153184111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,2,24SKD114,U.S.A.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｓ．Ａ．,M2XC-E3.2RE,30.0,24.0,2268,【■シリンダー針】,315320CB84WR,,315320CC84WR,,315320CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S3153184111HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,7,24SKD115,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),30.0,28.0,2640,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,7,24SKD116,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),30.0,28.0,2640,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,7,24SKD117,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),30.0,28.0,2640,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,5,24SKD118,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),34.0,28.0,2988,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,5,24SKD119,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),34.0,28.0,2988,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,5,24SKD120,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),34.0,28.0,2988,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,5,24SKD121,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),34.0,28.0,2988,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,5,24SKD122,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),34.0,28.0,2988,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,8,24SKD123,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),38.0,28.0,3336,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,8,24SKD124,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),38.0,28.0,3336,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R,369,＜ﾉｰﾏﾙ Y無し用＞,24,04,8,24SKD125,INDONESIA　　　PT. DUA SEKAWAN TEXTINDO,M2XC-S3.2RE(2),38.0,28.0,3336,【■シリンダー針】,60328CB024C2W,,60328CC024C2W,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
