H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713,S2C198,S2C199,S2C200
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,3,25DKA011,BANGLADESH　　　GMS COMPOSITE KNITTING IND. LTD.,M-6ER42,34.0,18.0,1920,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,3,25DKA012,BANGLADESH　　　GMS COMPOSITE KNITTING IND. LTD.,M-6ER42,34.0,18.0,1920,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,5,25DKA013,BANGLADESH　　　GMS COMPOSITE KNITTING IND. LTD.,M-6ER42,36.0,18.0,2040,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,4,25DKA014,BANGLADESH　　　GMS COMPOSITE KNITTING IND. LTD.,M-6ER42,38.0,18.0,2136,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,4,25DKA015,BANGLADESH　　　GMS COMPOSITE KNITTING IND. LTD.,M-6ER42,38.0,18.0,2136,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,4,25DKA016,BANGLADESH　　　GMS COMPOSITE KNITTING IND. LTD.,M-6ER42,38.0,18.0,2136,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,6,25DKA017,BANGLADESH　　　GMS COMPOSITE KNITTING IND. LTD.,M-6ER42,40.0,18.0,2268,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.45,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,6,25DKA018,BANGLADESH　　　GMS COMPOSITE KNITTING IND. LTD.,M-6ER42,40.0,18.0,2268,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.45,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,3,25DKA019,BANGLADESH　　　GMS COMPOSITE KNITTING IND. LTD.,OD5B-M-6ER42,34.0,18.0,1920,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,5,25DKA020,BANGLADESH　　　GMS COMPOSITE KNITTING IND. LTD.,OD5B-M-6ER42,36.0,18.0,2040,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,5,25DKA021,BANGLADESH　　　GMS COMPOSITE KNITTING IND. LTD.,OD5B-M-6ER42,36.0,18.0,2040,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,5,25DKA022,BANGLADESH　　　GMS COMPOSITE KNITTING IND. LTD.,OD5B-M-6ER42,36.0,18.0,2040,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,4,25DKA023,BANGLADESH　　　GMS COMPOSITE KNITTING IND. LTD.,OD5B-M-6ER42,38.0,18.0,2136,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,2,25DKA024,INDIA　　　PRACHI EXPORTS,OD5B-M-8ME42,36.0,32.0,3600,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,2,25DKA025,INDIA　　　PRACHI EXPORTS,OD5B-M-8ME42,36.0,36.0,4056,【■シリンダー針】,7836CC61C2,,7836CD61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7336DH21C1,,7336DL21C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,6,25DKA026,INDIA　　　SAASA TRENDS PVT LTD,M-6ER42,34.0,18.0,1920,【■シリンダー針】,21122CB022,,21122CC022,,21122CD022,,21122CE022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,7322DL0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,8,25DKA027,_　　　福原産業貿易（株）,M-7SA,33.0,36.0,3720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,8,25DKA028,U. K.　　　ＭＯＮＡＲＣＨ　Ｕ．Ｋ．,OD5B-M-9ME22,30.0,44.0,4128,【■シリンダー針】,E515750CH15C2,,E515750CL15C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,E515750DH12C2,,E515750DL12C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,6,25SKA101,JAPAN　　　ミツカワ株式会社,M2XC-4S(4),30.0,60.0,5616,【■シリンダー針】,E60360CH022,,E60360CL022,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,ES81604161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,1,25SKA102,BRASIL　　　PETTENATI IND. TEXTIL S.A.,M2XC-A3.2RE,30.0,38.0,3576,【■シリンダー針】,E316440CB084WR,,E316440CC084WR,,E316440CD084WR,,E316440CE084WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,1,25SKA103,BRASIL　　　PETTENATI IND. TEXTIL S.A.,M2XC-A3.2RE,30.0,38.0,3576,【■シリンダー針】,E316440CB084WR,,E316440CC084WR,,E316440CD084WR,,E316440CE084WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,2,25SKA104,BRASIL　　　PETTENATI IND. TEXTIL S.A.,M2XC-A3.2RE,30.0,38.0,3576,【■シリンダー針】,E316440CB084WR,,E316440CC084WR,,E316440CD084WR,,E316440CE084WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,2,25SKA105,BRASIL　　　PETTENATI IND. TEXTIL S.A.,M2XC-A3.2RE,30.0,38.0,3576,【■シリンダー針】,E316440CB084WR,,E316440CC084WR,,E316440CD084WR,,E316440CE084WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,1,25SKA106,JAPAN　　　株式会社ヤマヨテクスタイル　第一事業部,M2XC-3FA,30.0,36.0,3408,【■シリンダー針】,60036CH1C1,,60036CL1C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81280161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,1,25SKA107,BANGLADESH　　　GMS COMPOSITE KNITTING IND. LTD.,M2XC-A3.2RE,38.0,24.0,2880,【■シリンダー針】,E316420CBP81WR,,E316420CCP81WR,,E316420CDP81WR,,E316420CEP81WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,2,25SKA108,INDONESIA　　　PT. MULIA LESTARI,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CH84WR,,E316428CL84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,2,25SKA109,INDONESIA　　　PT. MULIA LESTARI,OD7-M2XC-A3.2RE,34.0,28.0,2976,【■シリンダー針】,E316428CH84WR,,E316428CL84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,5,25SKA110,JAPAN　　　株式会社ヤマヨテクスタイル　第二事業部,M2XC-3FA,30.0,36.0,3408,【■シリンダー針】,60036CH1C1,,60036CL1C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,2,25SKA111,INDIA　　　PRACHI EXPORTS,OD7-M2XC-A3.2RE,26.0,28.0,2232,【■シリンダー針】,E316428CH84WR,,E316428CL84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,2,25SKA112,INDIA　　　PRACHI EXPORTS,OD7-M2XC-A3.2RE,34.0,32.0,3408,【■シリンダー針】,E316432CH84WR,,E316432CL84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,3,25SKA113,EGYPT　　　YESIM/JADE APPAREL COMPANY,M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,3,25SKA114,EGYPT　　　YESIM/JADE APPAREL COMPANY,M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,3,25SKA115,EGYPT　　　YESIM/JADE APPAREL COMPANY,M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,3,25SKA116,EGYPT　　　YESIM/JADE APPAREL COMPANY,M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,4,25SKA117,EGYPT　　　YESIM/JADE APPAREL COMPANY,M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,4,25SKA118,EGYPT　　　YESIM/JADE APPAREL COMPANY,M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,4,25SKA119,EGYPT　　　YESIM/JADE APPAREL COMPANY,M2XC-A3.2RE,30.0,28.0,2640,【■シリンダー針】,E316428CB84WR,,E316428CC84WR,,E316428CD84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81284161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,6,25SKA120,INDIA　　　SAASA TRENDS PVT LTD,OD7-M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CH84WR,,E316420CL84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,6,25SKA121,INDIA　　　SAASA TRENDS PVT LTD,OD7-M2XC-A3.2RE,30.0,24.0,2268,【■シリンダー針】,E316420CH84WR,,E316420CL84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.42,SK
R,515,＜ﾉｰﾏﾙ Y無し用＞,2025,01,5,25SKA122,INDIA　　　SAASA TRENDS PVT LTD,M2XC-A3.2RE,34.0,24.0,2592,【■シリンダー針】,E316420CH84WR,,E316420CL84WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S81184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,0.42,SK
R,514,＜ﾉｰﾏﾙ Y付き用＞,2025,01,7,25SKA123,BANGLADESH　　　ISLAM KNIT DESIGNS LTD.,MX-RSFY6RE,34.0,24.0,2592,【■シリンダー針】,323720CB0024WR,,323720CB24C1WR,,323720CC0024WR,,323720CC24C1WR,,323720CD0024WR,,323720CD24C1WR,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910184161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,510,＜EK Y付き用＞,2025,01,8,25SKA124,BANGLADESH　　　ISLAM KNIT DESIGNS LTD.,M-SEC7BFY3,34.0,24.0,2520,【■シリンダー針】,363828BZ14W,,363828CZ0015W,,363828CZ15W,,【■中間ジャック(C)】,35528CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551328CLJ3DF,【■ロッキングピース(C)】,550928CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910282161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
R,510,＜EK Y付き用＞,2025,01,8,25SKA125,BANGLADESH　　　ISLAM KNIT DESIGNS LTD.,M-SEC7BFY3,34.0,24.0,2520,【■シリンダー針】,363828BZ14W,,363828CZ0015W,,363828CZ15W,,【■中間ジャック(C)】,35528CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551328CLJ3DF,【■ロッキングピース(C)】,550928CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,S910282161HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.35,SK
