H,defTopId,S1C0,S1C1,S1C2,S1C3,S1C4,S1C5,S1C6,S1C7,S1C8,S1C9,S1C13,S1C23,S1C33,S1C43,S1C53,S1C63,S1C73,S1C83,S1C93,S1C103,S1C113,S1C123,S1C133,S1C143,S1C153,S1C163,S1C173,S1C183,S1C193,S1C203,S1C213,S1C223,S1C233,S1C243,S1C253,S1C263,S1C273,S1C283,S1C293,S1C303,S1C313,S1C323,S1C333,S1C343,S1C353,S1C363,S1C373,S1C383,S1C393,S1C403,S1C413,S1C423,S1C433,S1C443,S1C453,S1C463,S1C473,S1C483,S1C493,S1C503,S1C513,S1C523,S1C533,S1C543,S1C553,S1C563,S1C573,S1C583,S1C593,S1C603,S1C613,S1C623,S1C633,S1C643,S1C653,S1C663,S1C673,S1C683,S1C693,S1C703,S1C713,S2C198,S2C199,S2C200
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,5,24DKK023,BANGLADESH　　　YOUNG INTERNATIONAL WEAVING LTD,OD5B-M-9ME42,34.0,32.0,3408,【■シリンダー針】,E7832CB61C2,,E7832CC61C2,,E7832CD61C2,,E7832CE61C2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,E7332DH21C3S,,E7332DL21C3S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,477,＜EK Y無し用＞,24,10,4,24DKK024,BANGLADESH　　　YOUNG INTERNATIONAL WEAVING LTD,M-LEC6BS,34.0,24.0,2520,【■シリンダー針】,33622CZ0021,,【■中間ジャック(C)】,35522CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551322CHJ2DF,551322CLJ2DF,【■ロッキングピース(C)】,550922CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,TSC-33622DTH0021,,TSC-33622DTHB0021,,TSC-33622DTL0021,,TSC-33622DTLB0021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,477,＜EK Y無し用＞,24,10,4,24DKK025,BANGLADESH　　　YOUNG INTERNATIONAL WEAVING LTD,M-LEC6BS,34.0,28.0,2952,【■シリンダー針】,33628CZ0021,,【■中間ジャック(C)】,35528CJ1D,【■ ﾊﾟﾀｰﾆﾝｸﾞｼﾞｬｯｸ (C)】,551328CHJ3DF,551328CLJ3DF,【■ロッキングピース(C)】,550928CL6,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,TSC-33628DTH0021,,TSC-33628DTHB0021,,TSC-33628DTL0021,,TSC-33628DTLB0021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,2,24DKK026,JAPAN　　　帝人ﾌﾛﾝﾃｨｱﾆｯﾃｨﾝｸﾞ株式会社　柴山工場,M-7E42,33.0,28.0,2880,【■シリンダー針】,47428CC71V,,47428CD71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,2,24DKK027,JAPAN　　　帝人ﾌﾛﾝﾃｨｱﾆｯﾃｨﾝｸﾞ株式会社　柴山工場,M-7E42,38.0,28.0,3360,【■シリンダー針】,47428CC71V,,47428CD71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,2,24DKK028,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,34.0,32.0,3408,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,2,24DKK029,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,34.0,32.0,3408,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,2,24DKK030,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,34.0,32.0,3408,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,2,24DKK031,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,34.0,32.0,3408,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,2,24DKK032,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,34.0,32.0,3408,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,2,24DKK033,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,34.0,32.0,3408,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,2,24DKK034,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,34.0,32.0,3408,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,2,24DKK035,INDIA　　　TECHNO ACTIVEWEAR PRIVATE LIMITED,M-8ME42,34.0,32.0,3408,【■シリンダー針】,7832CB61C1,,7832CC61C1,,7832CD61C1,,7832CE61C1,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7332DH21C2,,7332DL21C2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,7,24DKK036,JAPAN　　　帝人ﾌﾛﾝﾃｨｱﾆｯﾃｨﾝｸﾞ株式会社　加賀工場,M-7E22,33.0,22.0,2256,【■シリンダー針】,47422CC71V,,47422CD71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47422DB71V,,47422DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,7,24DKK037,JAPAN　　　帝人ﾌﾛﾝﾃｨｱﾆｯﾃｨﾝｸﾞ株式会社　加賀工場,M-7E22,30.0,28.0,2640,【■シリンダー針】,47428CC71V,,47428CD71V,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB71V,,47428DC71V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,8,24DKK038,JAPAN　　　グンゼ株式会社　宮津工場,MAD-6ER11,33.0,18.0,1944,【■シリンダー針】,E516518CH81,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7322DH0022C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,8,24DKK039,INDONESIA　　　PT. KARYA KENCANA,M-9ME22,36.0,28.0,3168,【■シリンダー針】,7828CC61,,7828CD61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C2S,,7328DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,8,24DKK040,INDONESIA　　　PT. KARYA KENCANA,M-9ME22,36.0,28.0,3168,【■シリンダー針】,7828CC61,,7828CD61,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,7328DH21C2S,,7328DL21C2S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,7,24DKK041,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34.0,28.0,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,7,24DKK042,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34.0,28.0,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,7,24DKK043,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34.0,28.0,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,7,24DKK044,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34.0,28.0,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,8,24DKK045,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34.0,28.0,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,8,24DKK046,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34.0,28.0,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,8,24DKK047,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34.0,28.0,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,8,24DKK048,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34.0,28.0,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,8,24DKK049,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,34.0,28.0,2976,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,5,24DKK050,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,30.0,28.0,2640,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,5,24DKK051,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,30.0,28.0,2640,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
R,481,＜ﾉｰﾏﾙ Y無し用＞,24,10,5,24DKK052,VIET NAM　　　GLOBAL HANTEX,OD6B-M-8ERS,30.0,28.0,2640,【■シリンダー針】,21128CB021P2,,21128CC021P2,,【▼ ｼﾝｶｰ/ﾀﾞｲﾔﾙ針 】,47428DB72P2V,,47428DC72P2V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.35,DK
